source,osm_type,osm_id,restaurant_id,name,brand,operator,country,city,district,address,postcode,latitude,longitude,phone,website,email,opening_hours,cuisine_type,services,price_range,rating,review_count,facebook,instagram,twitter,payment,internet_access,smoking,reservation,photos,google_maps_url,created_at,raw_tags
OpenStreetMap,node,2258109899,osm_node_2258109899,Rio Grills and Brosted,,,bahrain,Muharraq,,Jamaldin Al Afghani Avenue,,26.257801,50.6167543,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010283,"{'addr:street': 'Jamaldin Al Afghani Avenue', 'amenity': 'restaurant', 'name': 'Rio Grills and Brosted', 'name:en': 'Rio Grills and Brosted', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2258109900,osm_node_2258109900,Seena Juice,,,bahrain,Muharraq,,Al Khalifa Avenue,,26.2612335,50.6152913,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010299,"{'addr:street': 'Al Khalifa Avenue', 'amenity': 'cafe', 'name': 'Seena Juice', 'name:en': 'Seena Juice', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2260033331,osm_node_2260033331,Al Amana,,,bahrain,Muharraq,,Sheik Mohammed Bin Salman Avenue,,26.2608616,50.6124806,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010316,"{'addr:street': 'Sheik Mohammed Bin Salman Avenue', 'amenity': 'cafe', 'name': 'Al Amana', 'name:en': 'Al Amana', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2260033342,osm_node_2260033342,Al Tawabel,,,bahrain,Muharraq,,Shaikh Isa Avenue,,26.2614933,50.6147752,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010332,"{'addr:street': 'Shaikh Isa Avenue', 'amenity': 'restaurant', 'name': 'Al Tawabel', 'name:en': 'Al Tawabel', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2260033371,osm_node_2260033371,Dodo Sandwich,,,bahrain,Muharraq,,,,26.2547756,50.6186245,,,,,['sandwich'],[],,,,,,,,,,,,,2026-07-17T01:47:44.010348,"{'amenity': 'cafe', 'cuisine': 'sandwich', 'name': 'Dodo Sandwich', 'name:en': 'Dodo Sandwich'}"
OpenStreetMap,node,2260033389,osm_node_2260033389,Oregano Cafe,,,bahrain,Muharraq,,Shaik Duaij Bin Hamad Avenue,,26.2607101,50.612029,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010363,"{'addr:street': 'Shaik Duaij Bin Hamad Avenue', 'amenity': 'cafe', 'name': 'Oregano Cafe', 'name:en': 'Oregano Cafe', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2260033405,osm_node_2260033405,Shatoora Brosted and Pizza,,,bahrain,Muharraq,,Sheik Mohammed Bin Salman Avenue,,26.2610287,50.613342,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T01:47:44.010382,"{'addr:street': 'Sheik Mohammed Bin Salman Avenue', 'amenity': 'fast_food', 'cuisine': 'pizza', 'name': 'Shatoora Brosted and Pizza', 'name:en': 'Shatoora Brosted and Pizza', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2260033412,osm_node_2260033412,Top 'N' Best Restaurant,,,bahrain,Muharraq,,Sheik Mohammed Bin Salman Avenue,,26.2610827,50.6137306,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010400,"{'addr:street': 'Sheik Mohammed Bin Salman Avenue', 'amenity': 'restaurant', 'name': ""Top 'N' Best Restaurant"", 'name:en': ""Top 'N' Best Restaurant"", 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2262412228,osm_node_2262412228,Pizza Hut,,,bahrain,Muharraq,,Sheikh Khalifa Bin Salman,,26.2616712,50.6120964,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T01:47:44.010418,"{'addr:street': 'Sheikh Khalifa Bin Salman', 'amenity': 'fast_food', 'cuisine': 'pizza', 'name': 'Pizza Hut', 'name:en': 'Pizza Hut', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2262412230,osm_node_2262412230,Ghada Cafeteria,,,bahrain,Muharraq,,,,26.2616792,50.6113469,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010432,"{'amenity': 'cafe', 'name': 'Ghada Cafeteria', 'name:en': 'Ghada Cafeteria', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2264398961,osm_node_2264398961,Al Hadrah Fishe Restaurant,,,bahrain,Muharraq,,,,26.2484085,50.6167854,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010447,"{'amenity': 'restaurant', 'name': 'Al Hadrah Fishe Restaurant', 'name:en': 'Al Hadrah Fishe Restaurant'}"
OpenStreetMap,node,2264398967,osm_node_2264398967,Anees Cafeteria,,,bahrain,Muharraq,,,,26.2528301,50.6187169,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010462,"{'amenity': 'cafe', 'name': 'Anees Cafeteria', 'name:en': 'Anees Cafeteria'}"
OpenStreetMap,node,2264398976,osm_node_2264398976,GJM Cafeteria,,,bahrain,Muharraq,,Shaikh Abdulla Bin Hamad Avenue,,26.2544218,50.6152097,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010478,"{'addr:street': 'Shaikh Abdulla Bin Hamad Avenue', 'amenity': 'cafe', 'name': 'GJM Cafeteria', 'name:en': 'GJM Cafeteria', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2276714007,osm_node_2276714007,Franky Joe's Hot Dogs & Spuds,,,bahrain,Muharraq,,SHOP 3,,26.2777451,50.6622668,,https://www.frankyjoes.com/,,,['sandwich'],[],,,,,,,,,,,,,2026-07-17T01:47:44.010512,"{'addr:housename': 'Al-Osra Buidings', 'addr:street': 'SHOP 3', 'amenity': 'fast_food', 'cuisine': 'sandwich', 'name': ""Franky Joe's Hot Dogs & Spuds"", 'name:en': ""Franky Joe's Hot Dogs & Spuds"", 'website': 'https://www.frankyjoes.com/'}"
OpenStreetMap,node,2276730546,osm_node_2276730546,Light House Cafe,,,bahrain,Muharraq,,,,26.2789024,50.6651845,,,,"PH,Mo-Su 08:00-24:00",[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010532,"{'amenity': 'cafe', 'name': 'Light House Cafe', 'name:en': 'Light House Cafe', 'opening_hours': 'PH,Mo-Su 08:00-24:00'}"
OpenStreetMap,node,2276756734,osm_node_2276756734,,,,bahrain,Muharraq,,,,26.2869218,50.6716864,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010551,{'amenity': 'bar'}
OpenStreetMap,node,2276756754,osm_node_2276756754,Corners,,,bahrain,Muharraq,,,,26.2866669,50.6714611,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010573,"{'amenity': 'pub', 'name': 'Corners', 'name:en': 'Corners'}"
OpenStreetMap,node,2356514337,osm_node_2356514337,AL Redha Palace Grill,,,bahrain,Muharraq,,Abdul Rahman Al Fadhel Avenue,,26.2525895,50.619228,,,,,"['grill', 'shawarma']",[],,,,,,,,,,,,,2026-07-17T01:47:44.010611,"{'addr:street': 'Abdul Rahman Al Fadhel Avenue', 'amenity': 'restaurant', 'cuisine': 'grill;shawarma', 'name': 'AL Redha Palace Grill', 'name:ar': 'مشويات قصر الرضا', 'name:en': 'AL Redha Palace Grill'}"
OpenStreetMap,node,2356607188,osm_node_2356607188,Derby Cafe,,,bahrain,Muharraq,,,,26.2495302,50.6205264,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010635,"{'amenity': 'cafe', 'name': 'Derby Cafe', 'name:ar': 'دربي كافيه', 'name:en': 'Derby Cafe'}"
OpenStreetMap,node,2427812276,osm_node_2427812276,Alafsoor Nest Restaurant,,,bahrain,Muharraq,,,,26.2478308,50.6171713,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010662,"{'amenity': 'restaurant', 'name': 'Alafsoor Nest Restaurant', 'name:en': 'Alafsoor Nest Restaurant', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2435158858,osm_node_2435158858,Al Awam Cafeteria,,,bahrain,Muharraq,,Shaikh Isa Avenue,,26.252766,50.6140573,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010691,"{'addr:street': 'Shaikh Isa Avenue', 'amenity': 'cafe', 'name': 'Al Awam Cafeteria', 'name:en': 'Al Awam Cafeteria', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2435158870,osm_node_2435158870,Food City,,,bahrain,Muharraq,,,,26.2510095,50.6084045,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010711,"{'amenity': 'restaurant', 'name': 'Food City', 'name:en': 'Food City'}"
OpenStreetMap,node,2615894497,osm_node_2615894497,Bu Khalaf Coffee,,,bahrain,Muharraq,,916,,26.254273,50.6122096,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010734,"{'addr:street': '916', 'amenity': 'cafe', 'name': 'Bu Khalaf Coffee', 'name:en': 'Bu Khalaf Coffee', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2615894499,osm_node_2615894499,House Of Coffee,,,bahrain,Muharraq,,,,26.2540335,50.6111135,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010754,"{'amenity': 'cafe', 'name': 'House Of Coffee', 'name:en': 'House Of Coffee'}"
OpenStreetMap,node,2620936053,osm_node_2620936053,Al Mansas Cafeteria,,,bahrain,Muharraq,,711,,26.2560023,50.6060872,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010776,"{'addr:street': '711', 'amenity': 'cafe', 'name': 'Al Mansas Cafeteria', 'name:en': 'Al Mansas Cafeteria', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,2620936075,osm_node_2620936075,Mazdoot Cafeteria,,,bahrain,Muharraq,,,,26.2586435,50.6051991,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010795,"{'amenity': 'cafe', 'name': 'Mazdoot Cafeteria', 'name:en': 'Mazdoot Cafeteria'}"
OpenStreetMap,node,2795913488,osm_node_2795913488,Oriental Restaurant,,,bahrain,Muharraq,,,,26.1957237,50.6632418,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010814,"{'amenity': 'restaurant', 'name': 'Oriental Restaurant', 'name:en': 'Oriental Restaurant'}"
OpenStreetMap,node,3474505715,osm_node_3474505715,Saffron by Jena,,,bahrain,Muharraq,,,,26.2499572,50.6102859,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010835,"{'amenity': 'restaurant', 'name': 'Saffron by Jena', 'name:en': 'Saffron by Jena'}"
OpenStreetMap,node,3487891249,osm_node_3487891249,Mei n Yu Restaurant Lounge,,,bahrain,Muharraq,,,,26.2897325,50.6633525,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010855,"{'amenity': 'restaurant', 'name': 'Mei n Yu Restaurant Lounge', 'name:en': 'Mei n Yu Restaurant Lounge'}"
OpenStreetMap,node,3487891271,osm_node_3487891271,McDonald's,McDonald's,,bahrain,Muharraq,,,,26.2583765,50.6290153,,,,,['burger'],['Takeaway'],,,,,,,,,,,,,2026-07-17T01:47:44.010886,"{'amenity': 'fast_food', 'brand': ""McDonald's"", 'brand:wikidata': 'Q38076', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'name': ""McDonald's"", 'name:en': 'McDonalds', 'takeaway': 'yes'}"
OpenStreetMap,node,3487891272,osm_node_3487891272,Tika Tren Tren,,,bahrain,Muharraq,,,,26.2570049,50.6335853,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010911,"{'amenity': 'restaurant', 'name': 'Tika Tren Tren', 'name:en': 'Tika Tren Tren'}"
OpenStreetMap,node,3487891273,osm_node_3487891273,Aboul Houl Sandwich,,,bahrain,Muharraq,,,,26.2558046,50.6338669,,,,,['sandwich'],[],,,,,,,,,,,,,2026-07-17T01:47:44.010941,"{'amenity': 'restaurant', 'cuisine': 'sandwich', 'name': 'Aboul Houl Sandwich', 'name:en': 'Aboul Houl Sandwich'}"
OpenStreetMap,node,3487897020,osm_node_3487897020,My Kitchen,,,bahrain,Muharraq,,,,26.2995768,50.6631787,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.010965,"{'amenity': 'restaurant', 'name': 'My Kitchen', 'name:en': 'My Kitchen'}"
OpenStreetMap,node,3487897021,osm_node_3487897021,DQ Grill and Chill,,,bahrain,Muharraq,,,,26.2982815,50.6622619,,http://www.dqbahrain.com/,,,"['burger', 'ice_cream']",[],,,,,,,,,,,,,2026-07-17T01:47:44.011022,"{'amenity': 'fast_food', 'cuisine': 'burger;ice_cream', 'name': 'DQ Grill and Chill', 'name:en': 'DQ Grill and Chill', 'website': 'http://www.dqbahrain.com/'}"
OpenStreetMap,node,3487897023,osm_node_3487897023,Costa Coffee,,,bahrain,Muharraq,,,,26.2983193,50.6623807,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011049,"{'amenity': 'cafe', 'name': 'Costa Coffee', 'name:en': 'Costa Coffee'}"
OpenStreetMap,node,3487897028,osm_node_3487897028,Costa Coffee,,,bahrain,Muharraq,,,,26.2889125,50.663015,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011077,"{'amenity': 'cafe', 'name': 'Costa Coffee', 'name:en': 'Costa Coffee'}"
OpenStreetMap,node,3487897029,osm_node_3487897029,Houseboat,,,bahrain,Muharraq,,,,26.2888428,50.6629694,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011099,"{'amenity': 'restaurant', 'name': 'Houseboat', 'name:en': 'Houseboat'}"
OpenStreetMap,node,3487897030,osm_node_3487897030,Burger Lounge,,,bahrain,Muharraq,,,,26.2884051,50.6628218,,,,,['burger'],[],,,,,,,,,,,,,2026-07-17T01:47:44.011125,"{'amenity': 'restaurant', 'cuisine': 'burger', 'name': 'Burger Lounge', 'name:en': 'Burger Lounge'}"
OpenStreetMap,node,3487897031,osm_node_3487897031,Veranda,,,bahrain,Muharraq,,,,26.2875971,50.6624839,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011150,"{'amenity': 'cafe', 'name': 'Veranda', 'name:en': 'Veranda'}"
OpenStreetMap,node,3487897032,osm_node_3487897032,Al Forno,,,bahrain,Muharraq,,,,26.2897037,50.6646565,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011172,"{'amenity': 'restaurant', 'name': 'Al Forno', 'name:en': 'Al Forno'}"
OpenStreetMap,node,3487897033,osm_node_3487897033,Pizza Express,,,bahrain,Muharraq,,,,26.2893838,50.664855,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T01:47:44.011215,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Pizza Express', 'name:en': 'Pizza Express'}"
OpenStreetMap,node,3487897034,osm_node_3487897034,Noodle Factory,,,bahrain,Muharraq,,,,26.2893189,50.664804,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011238,"{'amenity': 'restaurant', 'name': 'Noodle Factory', 'name:en': 'Noodle Factory'}"
OpenStreetMap,node,3487897035,osm_node_3487897035,Curry Tree,,,bahrain,Muharraq,,,,26.2888379,50.6646618,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011267,"{'amenity': 'restaurant', 'name': 'Curry Tree', 'name:en': 'Curry Tree'}"
OpenStreetMap,node,3487897036,osm_node_3487897036,بلاد الشام,,,bahrain,Muharraq,,,,26.2862071,50.6633154,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011292,"{'amenity': 'restaurant', 'name': 'بلاد الشام', 'name:ar': 'بلاد الشام', 'name:en': 'Levante'}"
OpenStreetMap,node,3487897037,osm_node_3487897037,Casarecchio,,,bahrain,Muharraq,,,,26.2885229,50.6644526,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011308,"{'amenity': 'restaurant', 'name': 'Casarecchio', 'name:en': 'Casarecchio'}"
OpenStreetMap,node,3487897038,osm_node_3487897038,Sumo,,,bahrain,Muharraq,,,,26.2887538,50.6645653,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011323,"{'amenity': 'restaurant', 'name': 'Sumo', 'name:en': 'Sumo'}"
OpenStreetMap,node,3487897039,osm_node_3487897039,Moo-Yah!,,,bahrain,Muharraq,,,,26.2887079,50.6645743,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011339,"{'amenity': 'restaurant', 'name': 'Moo-Yah!', 'name:en': 'Moo-Yah!'}"
OpenStreetMap,node,3487897040,osm_node_3487897040,Moo-Yah!,,,bahrain,Muharraq,,,,26.2887153,50.6645411,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011355,"{'amenity': 'restaurant', 'name': 'Moo-Yah!', 'name:en': 'Moo-Yah!'}"
OpenStreetMap,node,4101316296,osm_node_4101316296,فريج بن رشدان,,,bahrain,Muharraq,,Khalifa Al-Kabeer Highway,,26.2612742,50.6229129,77300300,,,Mo-Su 06:30-00:00,"['diner', 'breakfast', 'fine_dining']",[],,,,,,,,,,,,,2026-07-17T01:47:44.011394,"{'addr:housenumber': 'المحرق shop 29 road 147 muharraq 224 محمية ومنتزه دوحة عراد', 'addr:street': 'Khalifa Al-Kabeer Highway', 'amenity': 'restaurant', 'cuisine': 'diner;breakfast;fine_dining', 'name': 'فريج بن رشدان', 'name:ar': 'فريج بن رشدان', 'opening_hours': 'Mo-Su 06:30-00:00', 'phone': '77300300'}"
OpenStreetMap,node,4109322892,osm_node_4109322892,Lemon Cafe,,,bahrain,Muharraq,,,,26.2897129,50.6641986,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011416,"{'amenity': 'cafe', 'name': 'Lemon Cafe', 'name:en': 'Lemon Cafe'}"
OpenStreetMap,node,4109341990,osm_node_4109341990,Lemon Cafe,,,bahrain,Muharraq,,,,26.2897699,50.6640893,,,,,[],[],,,,,,,,wlan,,,,,2026-07-17T01:47:44.011432,"{'amenity': 'restaurant', 'internet_access': 'wlan', 'name': 'Lemon Cafe', 'name:en': 'Lemon Cafe'}"
OpenStreetMap,node,4211435189,osm_node_4211435189,مزاوي امواج لجون البحرين,,,bahrain,Muharraq,,,,26.2890971,50.6638606,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011444,"{'amenity': 'bar', 'name': 'مزاوي امواج لجون البحرين', 'name:ar': 'مزاوي امواج لجون البحرين'}"
OpenStreetMap,node,4211435190,osm_node_4211435190,السيف المحرق,,,bahrain,Muharraq,,,,26.255943,50.6280267,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011455,"{'amenity': 'cafe', 'name': 'السيف المحرق', 'name:ar': 'السيف المحرق'}"
OpenStreetMap,node,4249430490,osm_node_4249430490,Dalyat Al-Bar Cafeteria,,,bahrain,Muharraq,,Avenue 17,,26.2801776,50.6332551,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011469,"{'addr:street': 'Avenue 17', 'amenity': 'fast_food', 'name': 'Dalyat Al-Bar Cafeteria', 'name:en': 'Dalyat Al-Bar Cafeteria', 'source': 'Kaart Ground Survey 2017'}"
OpenStreetMap,node,4250087896,osm_node_4250087896,Frkal traditional food,,,bahrain,Muharraq,,,,26.2818182,50.6326932,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011481,"{'amenity': 'restaurant', 'name': 'Frkal traditional food', 'name:en': 'Frkal traditional food'}"
OpenStreetMap,node,4297509392,osm_node_4297509392,Derby Cafe,,,bahrain,Muharraq,,,,26.26251,50.6009744,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011494,"{'amenity': 'cafe', 'name': 'Derby Cafe', 'name:en': 'Derby Cafe'}"
OpenStreetMap,node,4322641292,osm_node_4322641292,امواج بحرين,,,bahrain,Muharraq,,,,26.2879432,50.6629541,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011506,"{'amenity': 'cafe', 'name': 'امواج بحرين', 'name:ar': 'امواج بحرين'}"
OpenStreetMap,node,4608590099,osm_node_4608590099,مطبخ امي للاكلات الشعبية,,,bahrain,Muharraq,,,,26.2502798,50.6082934,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011519,"{'amenity': 'restaurant', 'name': 'مطبخ امي للاكلات الشعبية', 'name:ar': 'مطبخ امي للاكلات الشعبية'}"
OpenStreetMap,node,4744581821,osm_node_4744581821,,,,bahrain,Muharraq,,,,26.2709216,50.6244576,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011529,"{'amenity': 'bar', 'name:en': 'Irish Bar', 'name:ru': 'Ирландский бар'}"
OpenStreetMap,node,4767717152,osm_node_4767717152,Al Mansaf Cafeteria,,,bahrain,Muharraq,,707,,26.2557035,50.6057696,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011541,"{'addr:street': '707', 'amenity': 'restaurant', 'name': 'Al Mansaf Cafeteria', 'name:en': 'Al Mansaf Cafeteria', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4772984922,osm_node_4772984922,Dunkin' Donuts,Dunkin' Donuts,,bahrain,Muharraq,,Sheikh Khalifa Bin Salman,,26.2613614,50.6112124,,,,,"['donut', 'coffee']",['Takeaway'],,,,,,,,,,,,,2026-07-17T01:47:44.011560,"{'addr:street': 'Sheikh Khalifa Bin Salman', 'amenity': 'fast_food', 'brand': ""Dunkin' Donuts"", 'brand:wikidata': 'Q847743', 'brand:wikipedia': ""en:Dunkin' Donuts"", 'cuisine': 'donut;coffee', 'name': ""Dunkin' Donuts"", 'name:en': ""Dunkin' Donuts"", 'source': 'Kaart Ground Survey 2017.', 'takeaway': 'yes'}"
OpenStreetMap,node,4772984923,osm_node_4772984923,Hardee's,Hardee's,,bahrain,Muharraq,,Sheikh Khalifa Bin Salman,,26.2613731,50.6112674,,,,,['burger'],['Takeaway'],,,,,,,,,,,,,2026-07-17T01:47:44.011576,"{'addr:street': 'Sheikh Khalifa Bin Salman', 'amenity': 'fast_food', 'brand': ""Hardee's"", 'brand:wikidata': 'Q1585088', 'brand:wikipedia': ""en:Hardee's"", 'cuisine': 'burger', 'name': ""Hardee's"", 'name:en': ""Hardee's"", 'source': 'Kaart Ground Survey 2017.', 'takeaway': 'yes'}"
OpenStreetMap,node,4772984925,osm_node_4772984925,Pasta Express,,,bahrain,Muharraq,,Sheikh Khalifa Bin Salman,,26.2614088,50.6114415,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011593,"{'addr:street': 'Sheikh Khalifa Bin Salman', 'amenity': 'restaurant', 'name': 'Pasta Express', 'name:en': 'Pasta Express', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773021471,osm_node_4773021471,Apple,,,bahrain,Muharraq,,Sheikh Khalifa Bin Salman,,26.2615178,50.6121385,,,,,['sandwich'],[],,,,,,,,,,,,,2026-07-17T01:47:44.011613,"{'addr:street': 'Sheikh Khalifa Bin Salman', 'amenity': 'restaurant', 'cuisine': 'sandwich', 'name': 'Apple', 'name:en': 'Apple', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773073084,osm_node_4773073084,Mega Burger,,,bahrain,Muharraq,,Shaikh Isa Avenue,,26.2616179,50.6147684,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011632,"{'addr:street': 'Shaikh Isa Avenue', 'amenity': 'fast_food', 'name': 'Mega Burger', 'name:en': 'Mega Burger', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773203827,osm_node_4773203827,,,,bahrain,Muharraq,,Municipality Avenue,,26.2561683,50.6114132,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011643,"{'addr:street': 'Municipality Avenue', 'amenity': 'restaurant', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773227946,osm_node_4773227946,Red Mountain,,,bahrain,Muharraq,,Wali Al Alahed Avenue,,26.2572118,50.6127269,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011655,"{'addr:street': 'Wali Al Alahed Avenue', 'amenity': 'restaurant', 'name': 'Red Mountain', 'name:en': 'Red Mountain', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773254513,osm_node_4773254513,Najla Restaurant,,,bahrain,Muharraq,,607,,26.2576615,50.615396,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011667,"{'addr:street': '607', 'amenity': 'restaurant', 'name': 'Najla Restaurant', 'name:en': 'Najla Restaurant', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773288458,osm_node_4773288458,Howar,,,bahrain,Muharraq,,Al Khalifa Avenue,,26.2591484,50.6162243,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011681,"{'addr:street': 'Al Khalifa Avenue', 'amenity': 'restaurant', 'name': 'Howar', 'name:en': 'Howar', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773294809,osm_node_4773294809,Al Naeem Restaurant & Grills,,,bahrain,Muharraq,,Al Khalifa Avenue,,26.2597859,50.615921,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011697,"{'addr:street': 'Al Khalifa Avenue', 'amenity': 'restaurant', 'name': 'Al Naeem Restaurant & Grills', 'name:en': 'Al Naeem Restaurant & Grills', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773311380,osm_node_4773311380,Bouchon,,,bahrain,Muharraq,,Al Khalifa Avenue,,26.2607586,50.6154848,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011710,"{'addr:street': 'Al Khalifa Avenue', 'amenity': 'restaurant', 'name': 'Bouchon', 'name:en': 'Bouchon', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773318798,osm_node_4773318798,,,,bahrain,Muharraq,,Avenue 1,,26.2630183,50.6163259,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011722,"{'addr:street': 'Avenue 1', 'amenity': 'restaurant', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773318806,osm_node_4773318806,Le Petit,,,bahrain,Muharraq,,Avenue 1,,26.2625858,50.6167711,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011735,"{'addr:street': 'Avenue 1', 'amenity': 'restaurant', 'name': 'Le Petit', 'name:en': 'Le Petit', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773386662,osm_node_4773386662,Uruguay Cafeteria,,,bahrain,Muharraq,,Jamaldin Al Afghani Avenue,,26.2581915,50.617378,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011748,"{'addr:street': 'Jamaldin Al Afghani Avenue', 'amenity': 'restaurant', 'name': 'Uruguay Cafeteria', 'name:en': 'Uruguay Cafeteria', 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773386668,osm_node_4773386668,Ambel's,,,bahrain,Muharraq,,Jamaldin Al Afghani Avenue,,26.2581161,50.6171758,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011763,"{'addr:street': 'Jamaldin Al Afghani Avenue', 'amenity': 'restaurant', 'name': ""Ambel's"", 'name:en': ""Ambel's"", 'source': 'Kaart Ground Survey 2017.'}"
OpenStreetMap,node,4773408150,osm_node_4773408150,Qasr El-Nile Cafeteria,,,bahrain,Muharraq,,Al Khalifa Avenue,,26.2565793,50.6168706,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:47:44.011783,"{'addr:street': 'Al Khalifa Avenue', 'amenity': 'restaurant', 'name': 'Qasr El-Nile Cafeteria', 'name:en': 'Qasr El-Nile Cafeteria', 'source': 'Kaart Ground Survey 2017.'}"
