source,osm_type,osm_id,restaurant_id,name,brand,operator,country,city,district,address,postcode,latitude,longitude,phone,website,email,opening_hours,cuisine_type,services,price_range,rating,review_count,facebook,instagram,twitter,payment,internet_access,smoking,reservation,photos,google_maps_url,created_at,raw_tags
OpenStreetMap,node,988933798,osm_node_988933798,Burger King,Burger King,,uae,Dubai,,,,25.1670915,55.2363085,,,,,['burger'],['Takeaway'],,,,,,,,,,,,,2026-07-17T19:36:02.502565,"{'amenity': 'fast_food', 'brand': 'Burger King', 'brand:wikidata': 'Q177054', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'name': 'Burger King', 'name:en': 'Burger King', 'takeaway': 'yes'}"
OpenStreetMap,node,1002493894,osm_node_1002493894,Golden Sands,,,uae,Dubai,,,,25.2569145,55.2991442,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.502582,"{'amenity': 'restaurant', 'name': 'Golden Sands', 'name:en': 'Golden Sands'}"
OpenStreetMap,node,1002495444,osm_node_1002495444,Kumarakam,,,uae,Dubai,,,,25.2568485,55.2989319,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.502599,"{'amenity': 'restaurant', 'name': 'Kumarakam', 'name:en': 'Kumarakam'}"
OpenStreetMap,node,1014895010,osm_node_1014895010,,,,uae,Dubai,,,,25.1333903,55.1848491,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.502613,"{'amenity': 'restaurant', 'amenity_1': 'bar'}"
OpenStreetMap,node,1062217084,osm_node_1062217084,مطبخ الهنوف الشعبي,,,uae,Dubai,,,,25.1347168,55.2358737,,,,,['arab'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502632,"{'amenity': 'fast_food', 'cuisine': 'arab', 'name': 'مطبخ الهنوف الشعبي', 'name:ar': 'مطبخ الهنوف الشعبي', 'name:en': 'Al Hunoof Public Kitchen'}"
OpenStreetMap,node,1114639638,osm_node_1114639638,Adukkala restaurant,,,uae,Dubai,,,,25.2368611,55.3089433,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.502652,"{'amenity': 'restaurant', 'name': 'Adukkala restaurant', 'name:en': 'Adukkala restaurant'}"
OpenStreetMap,node,1175480463,osm_node_1175480463,Subway,Subway,,uae,Dubai,,,,25.2250977,55.3233711,,,,,['sandwich'],['Takeaway'],,,,,,,,,,,,,2026-07-17T19:36:02.502671,"{'amenity': 'fast_food', 'brand': 'Subway', 'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'name': 'Subway', 'name:en': 'Subway', 'source': 'Bing', 'takeaway': 'yes'}"
OpenStreetMap,node,1175480489,osm_node_1175480489,Burger King,Burger King,,uae,Dubai,,Oud Metha Road,,25.219311,55.3139343,,,,,['burger'],['Takeaway'],,,,,,,,,,,,,2026-07-17T19:36:02.502692,"{'addr:street': 'Oud Metha Road', 'amenity': 'fast_food', 'brand': 'Burger King', 'brand:wikidata': 'Q177054', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'name': 'Burger King', 'name:en': 'Burger King', 'source': 'Bing', 'takeaway': 'yes'}"
OpenStreetMap,node,1175480496,osm_node_1175480496,Subway,Subway,,uae,Dubai,,,,25.2193507,55.3136411,,,,,['sandwich'],['Takeaway'],,,,,,,,,,,,,2026-07-17T19:36:02.502710,"{'amenity': 'fast_food', 'brand': 'Subway', 'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'name': 'Subway', 'name:en': 'Subway', 'source': 'Bing', 'takeaway': 'yes'}"
OpenStreetMap,node,1207189556,osm_node_1207189556,Costa Coffee,,,uae,Dubai,,,,25.1133485,55.1426955,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.502726,"{'amenity': 'cafe', 'name': 'Costa Coffee', 'name:en': 'Costa Coffee'}"
OpenStreetMap,node,1208606979,osm_node_1208606979,Al Khayma,,Hotel Le Royal Méridien Beach Resort & Spa,uae,Dubai,,,,25.0855058,55.1393107,,,,,['arab'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502748,"{'amenity': 'restaurant', 'cuisine': 'arab', 'name': 'Al Khayma', 'name:en': 'Al Khayma', 'operator': 'Hotel Le Royal Méridien Beach Resort & Spa'}"
OpenStreetMap,node,1211883066,osm_node_1211883066,Vapiano,Vapiano,,uae,Dubai,,,,25.0904335,55.1528458,,,,,['italian'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502765,"{'addr:city': 'Dubai Media City, Dubai', 'amenity': 'restaurant', 'brand': 'Vapiano', 'cuisine': 'italian', 'name': 'Vapiano', 'name:en': 'Vapiano', 'payment:credit_cards': 'yes', 'toilets': 'yes'}"
OpenStreetMap,node,1211889029,osm_node_1211889029,Caribou,,,uae,Dubai,,,,25.0918528,55.1706629,,,,,['ice_cream'],"['Takeaway', 'Wheelchair Accessible']",,,,,,,,,,,,,2026-07-17T19:36:02.502783,"{'amenity': 'cafe', 'cuisine': 'ice_cream', 'indoor_seating': 'yes', 'internet_access:fee': 'no', 'name': 'Caribou', 'name:en': 'Caribou', 'outdoor_seating': 'no', 'takeaway': 'yes', 'wheelchair': 'yes'}"
OpenStreetMap,node,1267692077,osm_node_1267692077,Park View,,,uae,Dubai,,,,25.2934319,55.3793485,,,,,['regional'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502800,"{'amenity': 'restaurant', 'cuisine': 'regional', 'name': 'Park View', 'name:en': 'Park View', 'source': 'Kaart Ground Survey 2017'}"
OpenStreetMap,node,1267692426,osm_node_1267692426,Palm Valley,,,uae,Dubai,,,,25.2953278,55.3791634,,,,,['regional'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502816,"{'amenity': 'restaurant', 'cuisine': 'regional', 'name': 'Palm Valley', 'name:en': 'Palm Valley'}"
OpenStreetMap,node,1267692821,osm_node_1267692821,Dosa Plaza,,,uae,Dubai,,,,25.2978225,55.3812172,,,,,['indian'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502832,"{'amenity': 'restaurant', 'cuisine': 'indian', 'name': 'Dosa Plaza', 'name:en': 'Dosa Plaza'}"
OpenStreetMap,node,1267692874,osm_node_1267692874,Bombay Chowpaty,,,uae,Dubai,,,,25.2978251,55.3814814,,,,,['indian'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502848,"{'amenity': 'restaurant', 'cuisine': 'indian', 'name': 'Bombay Chowpaty', 'name:en': 'Bombay Chowpaty'}"
OpenStreetMap,node,1267692942,osm_node_1267692942,Anjappar,,,uae,Dubai,,,,25.2978084,55.3816808,,,,,['indian'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502870,"{'amenity': 'restaurant', 'cuisine': 'indian', 'name': 'Anjappar', 'name:en': 'Anjappar'}"
OpenStreetMap,node,1267693007,osm_node_1267693007,Chow King,,,uae,Dubai,,,,25.2977899,55.382079,,,,,['chinese'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502886,"{'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Chow King', 'name:en': 'Chow King'}"
OpenStreetMap,node,1267693346,osm_node_1267693346,Ahl Almandi,,,uae,Dubai,,,,25.2977134,55.382883,042574448,,,,['regional'],[],,,,,,,,,,,,,2026-07-17T19:36:02.502990,"{'amenity': 'restaurant', 'cuisine': 'regional', 'name': 'Ahl Almandi', 'name:en': 'Ahl Almandi', 'phone': '042574448'}"
OpenStreetMap,node,1267693375,osm_node_1267693375,Panoor,,,uae,Dubai,,,,25.2977079,55.3830819,,,,,['indian'],[],,,,,,,,,,,,,2026-07-17T19:36:02.503011,"{'amenity': 'restaurant', 'cuisine': 'indian', 'name': 'Panoor', 'name:en': 'Panoor'}"
OpenStreetMap,node,1285758027,osm_node_1285758027,Nezesaussie,,,uae,Dubai,,,,25.1910881,55.2776242,,,,,['international'],[],,,,,,,,,,,,,2026-07-17T19:36:02.503028,"{'amenity': 'restaurant', 'cuisine': 'international', 'name': 'Nezesaussie', 'name:en': 'Nezesaussie'}"
OpenStreetMap,node,1285758214,osm_node_1285758214,,,,uae,Dubai,,,,25.1910895,55.2777473,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503041,{'amenity': 'pub'}
OpenStreetMap,node,1309266236,osm_node_1309266236,Kumarakom Restaurant,,,uae,Dubai,,Damascus street,,25.2810286,55.386773,042205828,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503073,"{'addr:city': 'دبي', 'addr:city:ar': 'دبي', 'addr:city:en': 'Dubai', 'addr:city:ur': 'دبئی', 'addr:housenumber': '042205858', 'addr:street': 'Damascus street', 'amenity': 'restaurant', 'name': 'Kumarakom Restaurant', 'name:en': 'Kumarakom Restaurant', 'phone': '042205828', 'website': 'www.kumarakomdubai.com'}"
OpenStreetMap,node,1330397675,osm_node_1330397675,Nando's,Nando's,,uae,Dubai,,Sheikh Zayed Road,,25.214398,55.2763874,,,,,"['chicken', 'portuguese']","['Delivery', 'Takeaway']",,,,,,,,no,no,,,,2026-07-17T19:36:02.503103,"{'addr:city': 'دبي', 'addr:city:ar': 'دبي', 'addr:city:en': 'Dubai', 'addr:city:ur': 'دبئی', 'addr:street': 'Sheikh Zayed Road', 'amenity': 'restaurant', 'brand': ""Nando's"", 'brand:wikidata': 'Q3472954', 'brand:wikipedia': ""en:Nando's"", 'cuisine': 'chicken;portuguese', 'delivery': 'yes', 'drive_through': 'no', 'indoor_seating': 'yes', 'internet_access': 'no', 'name': ""Nando's"", 'name:en': ""Nando's"", 'note': 'Spicy rotisserie chicken place, Brazilian food with Portuguese influence', 'outdoor_seating': 'no', 'smoking': 'no', 'takeaway': 'yes', 'toilets:wheelchair': 'no', 'wheelchair': 'no'}"
OpenStreetMap,node,1362374529,osm_node_1362374529,Shawarma Station,,,uae,Dubai,,,,25.039371,55.1153008,,,,,['shawarma'],[],,,,,,,,,,,,,2026-07-17T19:36:02.503121,"{'amenity': 'fast_food', 'cuisine': 'shawarma', 'name': 'Shawarma Station'}"
OpenStreetMap,node,1362374530,osm_node_1362374530,Pizza Hut,Pizza Hut,,uae,Dubai,,,,25.0394648,55.1153985,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T19:36:02.503139,"{'amenity': 'restaurant', 'brand': 'Pizza Hut', 'brand:wikidata': 'Q191615', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'name': 'Pizza Hut', 'name:en': 'Pizza Hut'}"
OpenStreetMap,node,1362374534,osm_node_1362374534,Subway,Subway,,uae,Dubai,,,,25.0394223,55.1153477,,,,,['sandwich'],['Takeaway'],,,,,,,,,,,,,2026-07-17T19:36:02.503158,"{'amenity': 'fast_food', 'brand': 'Subway', 'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'name': 'Subway', 'takeaway': 'yes'}"
OpenStreetMap,node,1368755176,osm_node_1368755176,Foodlands,,,uae,Dubai,,,,25.2763708,55.3457877,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503173,"{'amenity': 'restaurant', 'name': 'Foodlands', 'name:en': 'Foodlands'}"
OpenStreetMap,node,1406990870,osm_node_1406990870,Khaymat Al Bahar,,Jumeirah International LLC,uae,Dubai,,Al Qasr,,25.133396,55.1835749,+97143666730,https://www.jumeirah.com/en/Hotels-and-Resorts/Destinations/Dubai/Madinat-Jumeirah/Restaurants--Nightlife/Casual-Dining/Khaymat-Al-Bahar/,mjrestaurants@jumeirah.com,Mo-Su 08:30-20:00,[],['Wheelchair Accessible'],,,,,,,,wlan,no,,,,2026-07-17T19:36:02.503343,"{'addr:city': 'دبي', 'addr:city:ar': 'دبي', 'addr:city:en': 'Dubai', 'addr:city:ur': 'دبئی', 'addr:housename': 'Khaymat Al Bahar', 'addr:street': 'Al Qasr', 'amenity': 'restaurant', 'email': 'MJrestaurants@jumeirah.com', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Khaymat Al Bahar', 'name:en': 'Khaymat Al Bahar', 'opening_hours': 'Mo-Su 08:30-20:00', 'operator': 'Jumeirah International LLC', 'phone': '+971 4 3666730', 'smoking': 'no', 'website': 'https://www.jumeirah.com/en/Hotels-and-Resorts/Destinations/Dubai/Madinat-Jumeirah/Restaurants--Nightlife/Casual-Dining/Khaymat-Al-Bahar/', 'wheelchair': 'yes'}"
OpenStreetMap,node,1412984502,osm_node_1412984502,Asado,,,uae,Dubai,,,,25.1938689,55.2760197,,,,,['steak'],['Wheelchair Accessible'],,,,,,,,,no,,,,2026-07-17T19:36:02.503367,"{'air_conditioning': 'yes', 'amenity': 'restaurant', 'cuisine': 'steak', 'diet:halal': 'yes', 'diet:vegan': 'no', 'diet:vegetarian': 'yes', 'indoor_seating': 'yes', 'name': 'Asado', 'name:en': 'Asado', 'outdoor_seating': 'no', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'smoking': 'no', 'wheelchair': 'yes'}"
OpenStreetMap,node,1412984505,osm_node_1412984505,The Rivington Grill,,,uae,Dubai,,,,25.1950784,55.2763253,+97144230903,http://www.rivingtongrill.ae/,reservations@rivingtongrill.ae,,['british'],['Wheelchair Accessible'],,,,,,,,,no,,,,2026-07-17T19:36:02.503413,"{'addr:city': 'دبي', 'addr:city:ar': 'دبي', 'addr:city:en': 'Dubai', 'addr:city:ur': 'دبئی', 'addr:housename': 'Level 3, Souk al Bahar', 'air_conditioning': 'yes', 'amenity': 'restaurant', 'cuisine': 'british', 'diet:halal': 'yes', 'diet:vegetarian': 'no', 'email': 'reservations@rivingtongrill.ae', 'indoor_seating': 'yes', 'name': 'The Rivington Grill', 'name:en': 'The Rivington Grill', 'outdoor_seating': 'no', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'phone': '+971 4 423 0903', 'smoking': 'no', 'website': 'http://www.rivingtongrill.ae/', 'wheelchair': 'yes'}"
OpenStreetMap,node,1455841745,osm_node_1455841745,NAYAS Restaurant & Cafe,NAYAS,,uae,Dubai,,شارع الأسد,,25.0911187,55.153334,+97143688188,https://www.nayasdubai.com/,dubainayas@gmail.com,Mo-Su 07:00-22:00,"['lebanese', 'kebab', 'international', 'juice', 'burger', 'coffee_shop', 'regional', 'pizza', 'sandwich', 'turkish', 'cake', 'pasta', 'salad']","['Delivery', 'Takeaway', 'Outdoor Seating', 'Wheelchair Accessible']",,,,,,,,wlan,separated,yes,,,2026-07-17T19:36:02.503464,"{'addr:city': 'Dubai Media City, Dubai', 'addr:housenumber': '81', 'addr:street': 'شارع الأسد', 'air_conditioning': 'yes', 'amenity': 'cafe', 'brand': 'NAYAS', 'capacity': '250', 'cuisine': 'lebanese;kebab;international;juice;burger;coffee_shop;regional;pizza;sandwich;turkish;cake;pasta;salad', 'delivery': 'yes', 'description': 'NAYAS Restaurant & Cafe is based in Dubai Media City, bringing you the coolest, unique cafe and shisha lounge experience in Dubai.', 'diet:chicken': 'yes', 'diet:halal': 'yes', 'diet:healthy': 'yes', 'diet:meat': 'yes', 'diet:non-vegetarian': 'yes', 'diet:vegetarian': 'yes', 'email': 'dubainayas@gmail.com', 'image': 'https://images.app.goo.gl/VxAPC1zCuoShJ6ue9', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'internet_access:ssid': 'NAYAS GUEST', 'name': 'NAYAS Restaurant & Cafe', 'name:en': 'NAYAS Restaurant & Cafe', 'opening_hours': 'Mo-Su 07:00-22:00', 'outdoor_seating': 'yes', 'payment:american_express': 'yes', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'payment:discover_card': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:unionpay': 'yes', 'payment:visa': 'yes', 'phone': '+97143688188', 'reservation': 'yes', 'smoking': 'separated', 'sport': 'billiards', 'takeaway': 'yes', 'toilets': 'yes', 'toilets:wheelchair': 'yes', 'website': 'https://www.nayasdubai.com/', 'wheelchair': 'yes'}"
OpenStreetMap,node,1455841746,osm_node_1455841746,Circle,,,uae,Dubai,,,,25.0928834,55.1517006,,,,,['sandwich'],[],,,,,,,,,,,,,2026-07-17T19:36:02.503483,"{'addr:city': 'Dubai Media City', 'amenity': 'restaurant', 'cuisine': 'sandwich', 'name': 'Circle', 'name:en': 'Circle'}"
OpenStreetMap,node,1455852554,osm_node_1455852554,Bussola,,,uae,Dubai,,,,25.0938879,55.1482766,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T19:36:02.503500,"{'addr:city': 'دبي', 'addr:city:ar': 'دبي', 'addr:city:en': 'Dubai', 'addr:city:ur': 'دبئی', 'addr:housename': 'The Westin', 'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Bussola', 'name:en': 'Bussola'}"
OpenStreetMap,node,1482147359,osm_node_1482147359,Costa,Costa,,uae,Dubai,,,,25.091048,55.153575,,,,,['coffee_shop'],['Takeaway'],,,,,,,,,,,,,2026-07-17T19:36:02.503520,"{'amenity': 'cafe', 'brand': 'Costa', 'brand:wikidata': 'Q608845', 'brand:wikipedia': 'en:Costa Coffee', 'cuisine': 'coffee_shop', 'name': 'Costa', 'name:en': 'Costa', 'takeaway': 'yes'}"
OpenStreetMap,node,1490118496,osm_node_1490118496,Costa Coffee,,,uae,Dubai,,,,25.0921011,55.1511885,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503536,"{'amenity': 'cafe', 'name': 'Costa Coffee', 'name:en': 'Costa Coffee'}"
OpenStreetMap,node,1490118498,osm_node_1490118498,Panino,,,uae,Dubai,,,,25.0905275,55.1530339,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503550,"{'amenity': 'cafe', 'name': 'Panino', 'name:en': 'Panino'}"
OpenStreetMap,node,1503826781,osm_node_1503826781,Madras Vegetarian Restaurant,,,uae,Dubai,,,,25.27637,55.3445292,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503567,"{'amenity': 'restaurant', 'diet:vegetarian': 'only', 'name': 'Madras Vegetarian Restaurant', 'name:en': 'Madras Vegetarian Restaurant'}"
OpenStreetMap,node,1503827950,osm_node_1503827950,Southern Spice Restaurant,,,uae,Dubai,,,,25.2760305,55.3445613,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503583,"{'amenity': 'restaurant', 'name': 'Southern Spice Restaurant', 'name:en': 'Southern Spice Restaurant'}"
OpenStreetMap,node,1536208082,osm_node_1536208082,ChinaTown Restaurant,,,uae,Dubai,,,,25.2782861,55.3474273,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503598,"{'amenity': 'restaurant', 'name': 'ChinaTown Restaurant', 'name:en': 'ChinaTown Restaurant', 'source': 'Kaart Ground Survey 2017'}"
OpenStreetMap,node,1536327001,osm_node_1536327001,Blue Mountain,,,uae,Dubai,,1 Street,,25.2780518,55.3474327,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503617,"{'addr:street': '1 Street', 'amenity': 'restaurant', 'name': 'Blue Mountain', 'name:en': 'Blue Mountain', 'source': 'Kaart Ground Survey 2017'}"
OpenStreetMap,node,1604504261,osm_node_1604504261,M:ZONE,,,uae,Dubai,,,,25.0896725,55.1523138,,,,,[],[],,,,,,,,,,,,,2026-07-17T19:36:02.503631,"{'amenity': 'bar', 'name': 'M:ZONE', 'name:en': 'M:ZONE'}"
OpenStreetMap,node,1612044241,osm_node_1612044241,Starbucks,Starbucks,,uae,Dubai,,,,25.1270253,55.3969284,,,,,['coffee_shop'],"['Takeaway', 'Wheelchair Accessible']",,,,,,,,,no,,,,2026-07-17T19:36:02.503652,"{'air_conditioning': 'yes', 'amenity': 'cafe', 'brand': 'Starbucks', 'brand:wikidata': 'Q37158', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'diet:halal': 'yes', 'diet:vegan': 'yes', 'diet:vegetarian': 'yes', 'indoor_seating': 'yes', 'name': 'Starbucks', 'official_name': 'Starbucks Coffee', 'outdoor_seating': 'no', 'smoking': 'no', 'takeaway': 'yes', 'wheelchair': 'yes'}"
OpenStreetMap,node,1653966728,osm_node_1653966728,Five Guys,Five Guys,,uae,Dubai,,,,25.0774753,55.1341126,,,,,['burger'],['Takeaway'],,,,,,,,,,,,,2026-07-17T19:36:02.503672,"{'amenity': 'fast_food', 'brand': 'Five Guys', 'brand:wikidata': 'Q1131810', 'brand:wikipedia': 'en:Five Guys', 'cuisine': 'burger', 'indoor_seating': 'yes', 'name': 'Five Guys', 'official_name': 'Five Guys Burgers and Fries', 'outdoor_seating': 'no', 'takeaway': 'yes'}"
OpenStreetMap,node,1660118334,osm_node_1660118334,AOC French Brasserie,,,uae,Dubai,,Dubai Marina,473828,25.0753554,55.1321654,,http://www.sofitel.com/gb/hotel-6146-sofitel-dubai-jumeirah-beach/restaurant.shtml,,,['international'],['Wheelchair Accessible'],,,,,,,,,,,,,2026-07-17T19:36:02.503706,"{'addr:housename': 'Sofitel Dubai Jumeirah Beach', 'addr:postcode': '473828', 'addr:street': 'Dubai Marina', 'amenity': 'restaurant', 'cuisine': 'international', 'designation': 'French Brasserie', 'name': 'AOC French Brasserie', 'name:en': 'AOC French Brasserie', 'website': 'http://www.sofitel.com/gb/hotel-6146-sofitel-dubai-jumeirah-beach/restaurant.shtml', 'wheelchair': 'yes'}"
OpenStreetMap,node,1660186978,osm_node_1660186978,Infini Pool Lounge,,,uae,Dubai,,Dubai Marina,473828,25.0756714,55.1317963,,https://www.sofitel-dubai-jumeirahbeach.com/restaurants-bar/infini-pool-lounge/,,,[],[],,,,,,,,wlan,,,,,2026-07-17T19:36:02.503738,"{'addr:housename': 'Sofitel Dubai Jumeirah Beach', 'addr:postcode': '473828', 'addr:street': 'Dubai Marina', 'amenity': 'bar', 'designation': 'poolside lounge', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Infini Pool Lounge', 'name:en': 'Infini Pool Lounge', 'website': 'https://www.sofitel-dubai-jumeirahbeach.com/restaurants-bar/infini-pool-lounge/'}"
OpenStreetMap,node,1660188115,osm_node_1660188115,Rococo,,,uae,Dubai,,Dubai Marina,473828,25.0751052,55.1322539,,http://www.sofitel.com/gb/hotel-6146-sofitel-dubai-jumeirah-beach/restaurant.shtml,,,['italian'],[],,,,,,,,,,,,,2026-07-17T19:36:02.503766,"{'addr:housename': 'Sofitel Dubai Jumeirah Beach', 'addr:postcode': '473828', 'addr:street': 'Dubai Marina', 'amenity': 'restaurant', 'cuisine': 'italian', 'designation': 'Fine Dining Italian', 'name': 'Rococo', 'name:en': 'Rococo', 'website': 'http://www.sofitel.com/gb/hotel-6146-sofitel-dubai-jumeirah-beach/restaurant.shtml'}"
