name,country,city,address,latitude,longitude,phone,website,rating,reviews_count,price_range,source
Tandoori house,Saudi Arabia,Al Ahsa,,26.3033617,50.2069302,,,,0,,openstreetmap
مطعم هارديز,Saudi Arabia,Al Ahsa,,26.3820788,50.1781477,,,,0,,openstreetmap
Hardee's,Saudi Arabia,Al Ahsa,,26.3998014,50.0416004,,,,0,,openstreetmap
دجاج كنتاكي,Saudi Arabia,Al Ahsa,,26.3050657,50.1962317,,,,0,,openstreetmap
BurgerFuel,Saudi Arabia,Al Ahsa,,26.2996707,50.2237001,,,,0,,openstreetmap
Outback Steakhouse,Saudi Arabia,Al Ahsa,,26.2996171,50.2236227,,,,0,,openstreetmap
Piatto,Saudi Arabia,Al Ahsa,,26.2988847,50.2231523,,,,0,,openstreetmap
Classic Restaurant,Saudi Arabia,Al Ahsa,,26.2825998,50.2121443,,,,0,,openstreetmap
مطعم البردوني,Saudi Arabia,Al Ahsa,Cornish,27.1448266,49.5665645,0133479900013,,,0,,openstreetmap
ستاربكس,Saudi Arabia,Al Ahsa,,27.1477717,49.5673018,,,,0,,openstreetmap
توب تشكن,Saudi Arabia,Al Ahsa,,28.3984542,45.9798718,,,,0,,openstreetmap
مطعم زيماس,Saudi Arabia,Al Ahsa,,28.3987998,45.9799935,,,,0,,openstreetmap
SubWay,Saudi Arabia,Al Ahsa,,27.1443428,49.5665398,,,,0,,openstreetmap
Chili's,Saudi Arabia,Al Ahsa,,27.1453252,49.5666179,,,,0,,openstreetmap
Fuddruckers,Saudi Arabia,Al Ahsa,,27.145586,49.5666407,,,,0,,openstreetmap
Applebee's,Saudi Arabia,Al Ahsa,,27.0975588,49.5724167,,,,0,,openstreetmap
مطعم أبازير,Saudi Arabia,Al Ahsa,,25.3690304,49.5667175,,,,0,,openstreetmap
مطعم سما 2,Saudi Arabia,Al Ahsa,,25.3675261,49.5692083,,,,0,,openstreetmap
مطبخ الولائم,Saudi Arabia,Al Ahsa,,25.3700026,49.5677836,,,,0,,openstreetmap
مطعم هرفي,Saudi Arabia,Al Ahsa,,25.371491,49.5649838,,,,0,,openstreetmap
مطعم ليتل سيزر,Saudi Arabia,Al Ahsa,الامير سعود بن جلوي,25.3715637,49.5652091,,,,0,,openstreetmap
بيتزا هت,Saudi Arabia,Al Ahsa,الامير سعود بن جلوي,25.3719393,49.565303,,,,0,,openstreetmap
مطعم السوبيتير,Saudi Arabia,Al Ahsa,,25.3748839,49.5653485,,,,0,,openstreetmap
مطعم كودو,Saudi Arabia,Al Ahsa,,25.3968673,49.5607566,,,,0,,openstreetmap
بيتزا ريم,Saudi Arabia,Al Ahsa,,26.5263956,50.0269073,,,,0,,openstreetmap
Indian Restaurant,Saudi Arabia,Al Ahsa,Prince Faisal bin Fahed Road,26.3043419,50.1748335,,,,0,,openstreetmap
Munch Burger,Saudi Arabia,Al Ahsa,طريق الرياض,25.3606985,49.5496739,,,,0,,openstreetmap
بوفية نورة,Saudi Arabia,Al Ahsa,شارع خالد بن الوليد,25.4051241,49.6030384,,,,0,,openstreetmap
House JUBAIL Kudu,Saudi Arabia,Al Ahsa,,27.0075301,49.6552893,,,,0,,openstreetmap
Hot Pasta,Saudi Arabia,Al Ahsa,,26.5434659,50.020223,,,,0,,openstreetmap
مطعم واحة الرحاب للمشويات,Saudi Arabia,Al Ahsa,,26.2888442,50.2146632,,,,0,,openstreetmap
Petit France,Saudi Arabia,Al Ahsa,,26.309157,50.175393,,,,0,,openstreetmap
Cinnabon,Saudi Arabia,Al Ahsa,King Fahd Rd EB,26.4145444,50.0719618,,,,0,,openstreetmap
Golden Corner,Saudi Arabia,Al Ahsa,Prince Naif Road,26.4112319,50.0801591,,,,0,,openstreetmap
مطابخ الانصار,Saudi Arabia,Al Ahsa,,26.3941641,50.0277195,,,,0,,openstreetmap
مدرسة,Saudi Arabia,Al Ahsa,,26.5969405,49.9799905,,,,0,,openstreetmap
دلع بطنك الدمام,Saudi Arabia,Al Ahsa,,26.4369935,50.084037,,,,0,,openstreetmap
القهوة المثالية,Saudi Arabia,Al Ahsa,,25.36418,49.571001,,,,0,,openstreetmap
SN Cafe (Social Network),Saudi Arabia,Al Ahsa,King Fahd bin Abdelaziz Road,26.3070533,50.2101118,,,,0,,openstreetmap
مطعم غريب طوس,Saudi Arabia,Al Ahsa,شارع الخليج,26.5526134,50.0208928,0138548772,,,0,,openstreetmap
Pansitan,Saudi Arabia,Al Ahsa,,27.0110253,49.6605212,,,,0,,openstreetmap
Jollibee,Saudi Arabia,Al Ahsa,,27.0132552,49.6610635,,,,0,,openstreetmap
Dominos,Saudi Arabia,Al Ahsa,King Fahad Ibn Abdul Aziz Road,26.403632,50.0572117,,,,0,,openstreetmap
مطعم زواده بيزا,Saudi Arabia,Al Ahsa,طريق الخليج,26.5441708,50.0269207,0544682900,,,0,,openstreetmap
Alfanar Coffee,Saudi Arabia,Al Ahsa,,26.8781069,49.7497443,,,,0,,openstreetmap
بوابة الخرطوم,Saudi Arabia,Al Ahsa,,26.43616,50.1000586,,,,0,,openstreetmap
طيف ماضينا,Saudi Arabia,Al Ahsa,Ali Ibn Abi Taleb Street,26.40684,50.107802,+966138290990,,,0,,openstreetmap
هرفي,Saudi Arabia,Al Ahsa,20th Street,26.269025,50.189498,+966920001111,http://herfy.com,,0,,openstreetmap
بوفية تفاحة,Saudi Arabia,Al Ahsa,,25.3992866,49.6041318,,,,0,,openstreetmap
كوستا,Saudi Arabia,Al Ahsa,inside king fahd airport,26.4679219,49.797535,,,,0,,openstreetmap
كرسبي كريم,Saudi Arabia,Al Ahsa,inside king fahd airport,26.4674562,49.797684,,,,0,,openstreetmap
Sbarro,Saudi Arabia,Al Ahsa,inside king fahd airport,26.4683529,49.7974842,,,,0,,openstreetmap
Popeyes,Saudi Arabia,Al Ahsa,inside king fahd airport,26.4683577,49.7973551,,,,0,,openstreetmap
coffee talk,Saudi Arabia,Al Ahsa,inside king fahd airport,26.468183,49.7975863,,,,0,,openstreetmap
الذهبي,Saudi Arabia,Al Ahsa,Aws Ibn Sa'idah,26.3823139,50.0554028,,,,0,,openstreetmap
ماك,Saudi Arabia,Al Ahsa,Prince Naif Road,26.4412261,50.0650676,,,,0,,openstreetmap
مطعم ومقهى السيف,Saudi Arabia,Al Ahsa,شارع الخليج,26.5824028,50.036667,,,,0,,openstreetmap
Vitamin corner,Saudi Arabia,Al Ahsa,,26.2874724,50.2062177,,,,0,,openstreetmap
Pishawri Kabab,Saudi Arabia,Al Ahsa,,26.43663,50.107813,,,,0,,openstreetmap
Jana Food بروستد وشاورما جنى,Saudi Arabia,Al Ahsa,,26.4342367,50.0196967,+9661380214466,,,0,,openstreetmap
بوفية أسناف,Saudi Arabia,Al Ahsa,,26.3977266,50.0186487,,,,0,,openstreetmap
Al Marsa Seafood Restaurant,Saudi Arabia,Al Ahsa,10th Street,26.2886086,50.2173523,0593995896,,,0,,openstreetmap
Joffreys Cafe,Saudi Arabia,Al Ahsa,,26.2882515,50.2183043,,,,0,,openstreetmap
La Gondola Italian Restaurant,Saudi Arabia,Al Ahsa,,26.2882727,50.2180881,,,,0,,openstreetmap
Starbucks,Saudi Arabia,Al Ahsa,,26.4539347,50.1205844,,,,0,,openstreetmap
Railway Buffet,Saudi Arabia,Al Ahsa,,26.4102429,50.1261541,,,,0,,openstreetmap
SRO Lounge,Saudi Arabia,Al Ahsa,,26.4100459,50.1261112,,,,0,,openstreetmap
Phd55,Saudi Arabia,Al Ahsa,,26.4140411,50.1193958,,,,0,,openstreetmap
Aldiwaniyah Cafe,Saudi Arabia,Al Ahsa,,26.5559978,49.9584427,,,,0,,openstreetmap
مطعم الجود,Saudi Arabia,Al Ahsa,شارع الامام مسلم,26.4018463,50.0286218,,,,0,,openstreetmap
مطعم الصادق,Saudi Arabia,Al Ahsa,,25.4063517,49.5960293,,,,0,,openstreetmap
مطعم أم البنين,Saudi Arabia,Al Ahsa,,25.4062879,49.5958136,,,,0,,openstreetmap
فوال الطائف,Saudi Arabia,Al Ahsa,,25.40704,49.5959025,,,,0,,openstreetmap
مطعم شانديز,Saudi Arabia,Al Ahsa,,25.4006313,49.5968265,,,,0,,openstreetmap
batchoy food,Saudi Arabia,Al Ahsa,,26.2795981,50.2131444,,,,0,,openstreetmap
مروش,Saudi Arabia,Al Ahsa,"6806 Prince Faisal Bin Fahd Bin Abdulaziz Al Khalidyyah, Al Hofuf 36362, Saudi Arabia",25.3373544,49.593066,+966135810000,,,0,,openstreetmap
Deewan Hyderabadi Restaurant,Saudi Arabia,Al Ahsa,,27.0213503,49.6287893,,,,0,,openstreetmap
مقهي القلعة,Saudi Arabia,Al Ahsa,,26.5371619,49.9580568,,,,0,,openstreetmap
مطعم بيتزا شوب,Saudi Arabia,Al Ahsa,,25.4451419,49.59387,+966135365065,,,0,,openstreetmap
دانكن دونات,Saudi Arabia,Al Ahsa,,25.4288527,49.5971694,,,,0,,openstreetmap
مخابز الاحمري,Saudi Arabia,Al Ahsa,,27.0117345,49.658746,,,,0,,openstreetmap
Bundoo Khan Restaurant,Saudi Arabia,Al Ahsa,17th Street,26.294769,50.2093941,,,,0,,openstreetmap
مطعم و مطبخ النزهة,Saudi Arabia,Al Ahsa,,27.4710584,48.4703615,,,,0,,openstreetmap
مطعم باب خيبر البخاري,Saudi Arabia,Al Ahsa,,28.4131365,48.5004741,,,,0,,openstreetmap
مطعم الهلال,Saudi Arabia,Al Ahsa,,26.2864052,50.2140263,,,,0,,openstreetmap
فوال صباح الخير,Saudi Arabia,Al Ahsa,شارع النجاح,25.4030898,49.5966259,,,,0,,openstreetmap
مطعم بخاري,Saudi Arabia,Al Ahsa,شارع النجاح,25.4032298,49.5965866,,,,0,,openstreetmap
مطعم الطازج,Saudi Arabia,Al Ahsa,شارع الظهران,25.423208,49.5734281,,,,0,,openstreetmap
الصفصاف مطعم,Saudi Arabia,Al Ahsa,,26.439842,50.0823,,,,0,,openstreetmap
جوفريز,Saudi Arabia,Al Ahsa,,26.4105221,50.1034215,,,,0,,openstreetmap
بحر القهوة,Saudi Arabia,Al Ahsa,,27.1299371,49.5692275,,,,0,,openstreetmap
مطعم راعيها للاسماك,Saudi Arabia,Al Ahsa,,26.4212605,50.1162703,,,,0,,openstreetmap
مطاعم كابانا,Saudi Arabia,Al Ahsa,,26.9914069,49.6461134,,,,0,,openstreetmap
برقر كنق,Saudi Arabia,Al Ahsa,,24.8214699,50.7319686,,,,0,,openstreetmap
مطهر توباز,Saudi Arabia,Al Ahsa,,25.3537065,49.5956491,,,,0,,openstreetmap
قهوة دروازة النخيل,Saudi Arabia,Al Ahsa,,25.385963,49.62581,,,,0,,openstreetmap
بلاسا اكيل,Saudi Arabia,Al Ahsa,,26.4349258,50.1172852,,,,0,,openstreetmap
مطعم فلفلة,Saudi Arabia,Al Ahsa,شارع الامام محمد بن عبد الوهاب,26.3506278,50.0511467,,,,0,,openstreetmap
مطعم كبساتي,Saudi Arabia,Al Ahsa,شارع الامام محمد بن عبدالوهاب,26.3599523,50.0659502,,,,0,,openstreetmap
مطعم نسيم,Saudi Arabia,Al Ahsa,,25.4096885,49.5906918,,,,0,,openstreetmap
Candle n Grill,Saudi Arabia,Al Ahsa,,26.2962746,50.209716,,,,0,,openstreetmap
فلافل عمو باسل,Saudi Arabia,Al Ahsa,شارع ابو بكر الصديق,26.3637343,50.0712777,0138117592,https://www.facebook.com/FalafelAmobasil,,0,,openstreetmap
بيتزا راقي,Saudi Arabia,Al Ahsa,,25.4190754,49.677689,,,,0,,openstreetmap
معجنات ومشويات حيدرة,Saudi Arabia,Al Ahsa,,26.5631279,50.083153,,,,0,,openstreetmap
مطعم قصر تاروت,Saudi Arabia,Al Ahsa,,26.5703867,50.0663359,,,,0,,openstreetmap
مطعم بابا حماد,Saudi Arabia,Al Ahsa,,26.5748172,50.0605884,,,,0,,openstreetmap
معجنات ومشويات شاهين,Saudi Arabia,Al Ahsa,,26.5706377,50.0672377,,,,0,,openstreetmap
بوفية امواج الزينبية,Saudi Arabia,Al Ahsa,,26.5678702,50.0673198,,,,0,,openstreetmap
مطعم اسماك السلطان,Saudi Arabia,Al Ahsa,,26.4363725,50.0942901,,,,0,,openstreetmap
CookXon,Saudi Arabia,Al Ahsa,Madrasa Street,27.011844,49.6614687,+966133635885,https://www.cookxon.com/,,0,,openstreetmap
بروستد بونواس,Saudi Arabia,Al Ahsa,,26.4493532,50.1185439,,,,0,,openstreetmap
مكناس,Saudi Arabia,Al Ahsa,,26.201172,50.2045655,,,,0,,openstreetmap
مطعم الفجر الجديد للرز البخاري,Saudi Arabia,Al Ahsa,طريق الملك عبدالله,28.4186088,48.475092,,,,0,,openstreetmap
السبيعي للقهوة والتمور,Saudi Arabia,Al Ahsa,,28.4129906,48.4688723,,,,0,,openstreetmap
بوفية صالح,Saudi Arabia,Al Ahsa,,25.3674411,49.5702379,,,,0,,openstreetmap
اوشيانا,Saudi Arabia,Al Ahsa,,26.478559,50.1176721,,,,0,,openstreetmap
Vapiano,Saudi Arabia,Al Ahsa,,26.3079537,50.1696739,,,,0,,openstreetmap
Costa,Saudi Arabia,Al Ahsa,,26.3052533,50.167324,,,,0,,openstreetmap
The Pizza Company,Saudi Arabia,Al Ahsa,,26.3041868,50.1704096,,,,0,,openstreetmap
كانتون,Saudi Arabia,Al Ahsa,,26.3048666,50.1699026,+966920000129,https://canton-express.com,,0,,openstreetmap
Ocean Basket,Saudi Arabia,Al Ahsa,,26.3103726,50.1689973,,,,0,,openstreetmap
باستا روما,Saudi Arabia,Al Ahsa,,26.5714913,50.0779283,,,,0,,openstreetmap
مقهى شيشه,Saudi Arabia,Al Ahsa,,26.952842,49.6940378,,,,0,,openstreetmap
The 9 th. Floor,Saudi Arabia,Al Ahsa,,26.2873033,50.2183244,,,,0,,openstreetmap
Dallat,Saudi Arabia,Al Ahsa,,26.342742,50.1819236,,,,0,,openstreetmap
IHOP,Saudi Arabia,Al Ahsa,,26.3045248,50.1989568,,,,0,,openstreetmap
Quiznos,Saudi Arabia,Al Ahsa,,26.3050436,50.1964053,,,,0,,openstreetmap
Papa John's,Saudi Arabia,Al Ahsa,,26.305098,50.1955692,,,,0,,openstreetmap
بوبايز,Saudi Arabia,Al Ahsa,,26.4686522,49.7961077,,,,0,,openstreetmap
VIP Women Lounge,Saudi Arabia,Al Ahsa,,26.4711372,49.7948061,,,,0,,openstreetmap
تيم هورتونز,Saudi Arabia,Al Ahsa,,26.4691541,49.7969476,,,,0,,openstreetmap
Segafredo,Saudi Arabia,Al Ahsa,,26.4696105,49.797091,,,,0,,openstreetmap
مطعم أجياد,Saudi Arabia,Al Ahsa,,29.0771413,46.6325416,,,,0,,openstreetmap
alromansia restaurant مطعم الرومانسية,Saudi Arabia,Al Ahsa,,26.4556722,50.1136773,,,,0,,openstreetmap
Snack Inn,Saudi Arabia,Al Ahsa,,26.5696035,50.0143962,,,,0,,openstreetmap
مطعم جوده,Saudi Arabia,Al Ahsa,شارع الملك عبدالله,25.3550718,49.610104,,,,0,,openstreetmap
Kabab House,Saudi Arabia,Al Ahsa,,26.2839369,50.1961126,,,,0,,openstreetmap
China Town,Saudi Arabia,Al Ahsa,,26.2838404,50.1964567,,,,0,,openstreetmap
كافيتريا النهر الخالد,Saudi Arabia,Al Ahsa,,25.3640641,49.5698946,,,,0,,openstreetmap
Krispy Kreme,Saudi Arabia,Al Ahsa,,27.0023724,49.662497,,,,0,,openstreetmap
توابل,Saudi Arabia,Al Ahsa,,26.3008797,50.1787453,,,,0,,openstreetmap
مطعم السانية,Saudi Arabia,Al Ahsa,أمير المؤمنين ابو بكر الصديق,26.4204967,50.0263476,,,,0,,openstreetmap
معجنات تتبيلة زمان,Saudi Arabia,Al Ahsa,,26.4185156,50.0179462,,,,0,,openstreetmap
البخاري,Saudi Arabia,Al Ahsa,,26.4268519,50.0124603,,,,0,,openstreetmap
Arafa Gulf Restaurant,Saudi Arabia,Al Ahsa,King Faisal street,27.016337,49.6431838,,,,0,,openstreetmap
Spicy Meal,Saudi Arabia,Al Ahsa,Al Quds Street,26.5440048,50.0199665,+966138543395,,,0,,openstreetmap
مطعم الحوت,Saudi Arabia,Al Ahsa,,26.5693725,50.0713718,,,,0,,openstreetmap
مطعم الشيخ فؤاد,Saudi Arabia,Al Ahsa,,28.4269614,45.9758389,,,,0,,openstreetmap
Costa Cafe,Saudi Arabia,Al Ahsa,,26.3794022,50.1820117,,,,0,,openstreetmap
Burger and Karak,Saudi Arabia,Al Ahsa,Prince Humud Street,26.292186,50.1994377,,,,0,,openstreetmap
مطعم ابوعيسى للمشويات,Saudi Arabia,Al Ahsa,,26.4210904,50.068596,,,,0,,openstreetmap
الرافدين للمشويات العراقية,Saudi Arabia,Al Ahsa,,27.0097401,49.6656659,,,,0,,openstreetmap
شروق الرومانسية,Saudi Arabia,Al Ahsa,,28.4191216,48.4772154,00966554462162,,,0,,openstreetmap
أتيباسي,Saudi Arabia,Al Ahsa,,27.1470529,49.5676311,,,,0,,openstreetmap
بوفية شذى للوجبات السريعة بالعمران,Saudi Arabia,Al Ahsa,,25.4202428,49.7159246,,,,0,,openstreetmap
مطعم حوت الخليج,Saudi Arabia,Al Ahsa,,26.5711946,50.064151,,,,0,,openstreetmap
معجنات البحار,Saudi Arabia,Al Ahsa,,26.5667047,50.0678947,,,,0,,openstreetmap
بوفية الشيوخ,Saudi Arabia,Al Ahsa,,26.5679446,50.0672121,,,,0,,openstreetmap
بوفية الجاسم,Saudi Arabia,Al Ahsa,,26.5721917,50.062829,,,,0,,openstreetmap
مطعم البيت السوري,Saudi Arabia,Al Ahsa,,26.4416327,50.0771557,,,,0,,openstreetmap
دربي كافيه,Saudi Arabia,Al Ahsa,,26.2852746,50.2223336,,,,0,,openstreetmap
Kiara Coffee,Saudi Arabia,Al Ahsa,Tabari St.,26.3052817,50.1959335,,,,0,,openstreetmap
مطعم خاروف الشيف,Saudi Arabia,Al Ahsa,,26.4553987,50.0968831,,,,0,,openstreetmap
جود للمشويات,Saudi Arabia,Al Ahsa,شارع المزارع عنك,26.5053574,50.0023404,+966580350020,,,0,,openstreetmap
مطعم,Saudi Arabia,Al Ahsa,,27.0053,47.0279,,,,0,,openstreetmap
مود كافيه,Saudi Arabia,Al Ahsa,,27.5560762,47.690696,,,,0,,openstreetmap
الأرنب الجائع,Saudi Arabia,Al Ahsa,,27.5573489,47.6929013,,,,0,,openstreetmap
مطعم ليالي عدن,Saudi Arabia,Al Ahsa,,27.5601,47.6965,,,,0,,openstreetmap
مهيلة البوادي,Saudi Arabia,Al Ahsa,,28.1243,45.6659,,,,0,,openstreetmap
مطعم بيت المندي,Saudi Arabia,Al Ahsa,,28.1228,45.6694,,,,0,,openstreetmap
مطعم الريف,Saudi Arabia,Al Ahsa,,28.1205,45.6718,,,,0,,openstreetmap
بروستد العربي,Saudi Arabia,Al Ahsa,,27.4703,48.4722,,,,0,,openstreetmap
مطعم الشام,Saudi Arabia,Al Ahsa,,27.4753,48.4747,,,,0,,openstreetmap
اكس كافيه X cafe,Saudi Arabia,Al Ahsa,,27.4796,48.4763,,,,0,,openstreetmap
Coffee Cube,Saudi Arabia,Al Ahsa,Abu Hadria Road,27.4729093,48.5007871,,,,0,,openstreetmap
ديوان محسن الخطاف,Saudi Arabia,Al Ahsa,الرئيسي,26.9493081,48.3514065,,,,0,,openstreetmap
double i Restaurant,Saudi Arabia,Al Ahsa,salam street,27.158896,49.5359901,,https://doubleisa.com/,,0,,openstreetmap
REVIVAL,Saudi Arabia,Al Ahsa,Prince Sultan Road,26.3342973,50.1889178,+966560900747,,,0,,openstreetmap
Crafter,Saudi Arabia,Al Ahsa,,26.317841,50.223092,,,,0,,openstreetmap
pure juice,Saudi Arabia,Al Ahsa,,26.3608854,50.0972872,,,,0,,openstreetmap
Blue islnad Waffle & Sweets,Saudi Arabia,Al Ahsa,,26.3078121,50.1701227,,,,0,,openstreetmap
Maharaja,Saudi Arabia,Al Ahsa,,26.2993331,50.2244427,,,,0,,openstreetmap
مشوار,Saudi Arabia,Al Ahsa,,26.2887943,50.2148949,,,,0,,openstreetmap
مطعم روائع الفروج المشوي لتقديم الوجبات,Saudi Arabia,Al Ahsa,,26.2887633,50.2151495,,,,0,,openstreetmap
TropiQ,Saudi Arabia,Al Ahsa,,25.3944173,49.574692,+966550213475,https://www.instagram.com/tropiq.sa/,,0,,openstreetmap
صوافّ,Saudi Arabia,Al Ahsa,Salman Al Farisi Road,25.3529894,49.6398071,+135800552,https://sawafrestaurant.com/,,0,,openstreetmap
فطيرة الفلافل,Saudi Arabia,Al Ahsa,king abdullah st.,28.4443106,48.4930623,0505556526,https://flafilpie.com/,,0,,openstreetmap
Namorah sweet النمورة,Saudi Arabia,Al Ahsa,CMCP+C7,25.4210378,49.6858252,,,,0,,openstreetmap
ever cafe | إيفر,Saudi Arabia,Al Ahsa,,25.3090533,49.5565382,+966548030353,,,0,,openstreetmap
TEA MAP,Saudi Arabia,Al Ahsa,,25.4207252,49.567011,+966549372200,,,0,,openstreetmap
Load Cafe,Saudi Arabia,Al Ahsa,King Khalid Road,25.4007079,49.5798351,+966530880188,,,0,,openstreetmap
Chemistry,Saudi Arabia,Al Ahsa,,26.3028518,50.2219812,,,,0,,openstreetmap
Caffe Vergnano 1882,Saudi Arabia,Al Ahsa,,26.3037047,50.2224131,,,,0,,openstreetmap
moonlight,Saudi Arabia,Al Ahsa,,26.2992775,50.2248801,,,,0,,openstreetmap
Dal al Karam,Saudi Arabia,Al Ahsa,,26.2993112,50.2246562,,,,0,,openstreetmap
Godiva Belgium 1926,Saudi Arabia,Al Ahsa,,26.3030633,50.2223183,,,,0,,openstreetmap
