name,country,city,address,latitude,longitude,phone,website,rating,reviews_count,price_range,source
COYA Abu Dhabi,Other,Abu Dhabi,,24.502381999999997,54.3880984,,,4.6,0,,google_places
Bosporus Turkish Cuisine - Abu Dhabi Mall,Other,Abu Dhabi,,24.495708699999998,54.383964299999995,,,4.9,0,,google_places
Finz Restaurant,Other,Abu Dhabi,,24.4948661,54.3853143,,,4.8,0,,google_places
Al Khayma Heritage Restaurant Abu Dhabi by Al Salah Holding,Other,Abu Dhabi,,24.4082688,54.474512399999995,,,4.9,0,,google_places
Idukki Gold Restaurant,Other,Abu Dhabi,,24.4948133,54.3733,,,4.3,0,,google_places
Arabian Majlis Restaurant | Abu Dhabi,Other,Abu Dhabi,,24.4853856,54.363276299999995,,,4.6,0,,google_places
CALICUT BLUEFIN RESTAURANT AND GRILL,Other,Abu Dhabi,,24.4730855,54.3738239,,,4.6,0,,google_places
3Fils - Abu Dhabi,Other,Abu Dhabi,,24.452331299999997,54.336073,,,4.8,0,,google_places
Otantik Café & Restaurant - TCA Branch,Other,Abu Dhabi,,24.4947369,54.3827603,,,4.3,0,,google_places
NURI Grill & Bar,Other,Abu Dhabi,,24.4590238,54.6021053,,,4.9,0,,google_places
The Foundry,Other,Abu Dhabi,,24.5003334,54.3713847,,,4.5,0,,google_places
Dr Smash Abu Dhabi,Other,Abu Dhabi,,24.4570611,54.382123,,,4.1,0,,google_places
Sofra Bld,Other,Abu Dhabi,,24.4067053,54.4902454,,,4.6,0,,google_places
ANDHRA FAMILY RESTAURENT,Other,Abu Halifa,,29.128696899999998,48.122952999999995,,,4.0,0,,google_places
Abraj Al madina Restaurant,Other,Abu Halifa,,29.1273371,48.1261535,,,4.8,0,,google_places
مطعم قصدير | Qasdeer Restaurant,Other,Abu Halifa,,29.137426500000004,48.1282497,,,4.2,0,,google_places
Sangeetha Veg Restaurant | Abu Halifa | Best Vegetarian Restaurant In Kuwait,Other,Abu Halifa,,29.1258537,48.124914999999994,,,4.2,0,,google_places
Savor - Sea View | سيڤر - سي ڤيو,Other,Abu Halifa,,29.1363992,48.13155450000001,,,4.1,0,,google_places
Al-Rahma Indian Restaurant - ‎مطعم الرحمة الأصلي,Other,Abu Halifa,,29.1287571,48.124255399999996,,,4.3,0,,google_places
THRIPTHI RESTAURANT - NORTH INDIAN AND CHINESE CUISINE.,Other,Abu Halifa,,29.1284972,48.1227792,,,4.0,0,,google_places
Haya Bake & Restaurant,Other,Abu Halifa,,29.1280429,48.124449299999995,,,4.1,0,,google_places
Silsila Restaurant Abu halifa,Other,Abu Halifa,,29.1287616,48.127896299999996,,,4.1,0,,google_places
Fire Up restaurant,Other,Abu Halifa,,29.137099700000004,48.1198748,,,4.8,0,,google_places
Agnii Seaview,Other,Abu Halifa,,29.1364258,48.1312208,,,4.4,0,,google_places
CHEESY,Other,Abu Halifa,,29.1373129,48.1267721,,,4.2,0,,google_places
MARHABA HYDERABADI RESTAURANT,Other,Abu Halifa,,29.127497800000004,48.128794799999994,,,4.4,0,,google_places
مطعم ليالي البترون,Other,Abu Halifa,,29.127356700000004,48.133215799999995,,,5.0,0,,google_places
Concrete Abu Halifa,Other,Abu Halifa,,29.127197100000004,48.133299199999996,,,4.4,0,,google_places
Jouf Indian Restaurant,Other,Abu Halifa,,29.132193799999996,48.1226063,,,3.9,0,,google_places
Thripthi Vegetarian Restaurant,Other,Abu Halifa,,29.127039599999996,48.126228999999995,,,4.2,0,,google_places
Caboria (Abo Halifa),Other,Abu Halifa,,29.137181400000003,48.1210275,,,4.0,0,,google_places
Gokul Pure Vegetarian Restaurant,Other,Abu Halifa,,29.128884499999998,48.1237018,,,3.8,0,,google_places
Zola,Other,Abu Halifa,,29.136897599999994,48.1231048,,,4.3,0,,google_places
VANISCA restaurant agadir,Other,Agadir,,30.3995151,-9.587961,,,4.8,0,,google_places
Blacksmith agadir restaurant,Other,Agadir,,30.422661599999998,-9.6018325,,,4.7,0,,google_places
Amsterdam Luxury Restaurant Agadir,Other,Agadir,,30.437534399999993,-9.563684,,,4.8,0,,google_places
L'Ardoise Gourmande,Other,Agadir,,30.423388499999998,-9.6052202,,,4.8,0,,"google_places, openstreetmap"
Ma Poêle Smoke House restaurant agadir,Other,Agadir,,30.419150499999997,-9.5961988,,,4.8,0,,google_places
Pure Passion,Other,Agadir,,30.422433399999996,-9.6186831,,,4.6,0,,"google_places, openstreetmap"
BB’s restaurant agadir,Other,Agadir,,30.425763699999997,-9.5915559,,,4.9,0,,google_places
Le Jardin d'Eau,Other,Agadir,,30.4139011,-9.600734899999999,,,4.3,0,,"google_places, openstreetmap"
Restaurant la Pastilla,Other,Agadir,,30.4140587,-9.6011851,,,4.7,0,,"google_places, openstreetmap"
Restaurant Côté Plage,Other,Agadir,,30.418813999999994,-9.604373599999999,,,4.7,0,,google_places
Ô Playa,Other,Agadir,,30.411330300000003,-9.6028118,,,4.2,0,,"google_places, openstreetmap"
Restaurant Al Walima,Other,Agadir,,30.4129957,-9.587492899999999,,,4.6,0,,google_places
Le Sensya,Other,Agadir,,30.415869899999997,-9.6034449,,,4.8,0,,google_places
Coup de Foudre,Other,Agadir,,30.4185513,-9.606495299999999,,,4.7,0,,google_places
Restaurant Rafiq,Other,Agadir,,30.415798,-9.594716400000001,,,4.5,0,,google_places
Restaurant La Scala,Other,Agadir,,30.408561900000002,-9.5987285,,,4.2,0,,google_places
La Buvette,Other,Agadir,,30.420444300000003,-9.5990481,,,4.8,0,,google_places
El Toro,Other,Agadir,,30.4114802,-9.602214799999999,,,4.2,0,,"google_places, openstreetmap"
Le Tapis Rouge by Little Norway,Other,Agadir,,30.407660999999997,-9.598277,,,4.5,0,,google_places
InBarbecue,Other,Agadir,,30.4173858,-9.6001347,,,,0,,openstreetmap
Yacout,Other,Agadir,,30.4209001,-9.5947798,,,,0,,openstreetmap
Ait Wadrim,Other,Agadir,,30.4103843,-9.5565181,,,,0,,openstreetmap
Fish restaurant area,Other,Agadir,,30.4261363,-9.6195901,,,,0,,openstreetmap
Agadir Beach Club,Other,Agadir,,30.4104229,-9.6012965,,,,0,,openstreetmap
McDonald's ماكدونالدز,Other,Agadir,,30.410738,-9.5949739,,,,0,,openstreetmap
Pizza Hut,Other,Agadir,,30.4150904,-9.5974504,,,,0,,openstreetmap
Le Nil,Other,Agadir,,30.4179942,-9.6059667,,,,0,,openstreetmap
LE DOME,Other,Agadir,,30.4211783,-9.6002334,,,,0,,openstreetmap
Baccara Roulette,Other,Agadir,,30.4197798,-9.6040068,,,,0,,openstreetmap
Etoile Du Sud,Other,Agadir,,30.4224271,-9.6077873,,,,0,,openstreetmap
La Côte d'Or,Other,Agadir,,30.4185697,-9.6066136,,,,0,,openstreetmap
Le Scala,Other,Agadir,,30.4086343,-9.5987442,,,,0,,openstreetmap
Tafarnout,Other,Agadir,,30.4173588,-9.5962452,,,,0,,openstreetmap
Bab Agadir,Other,Agadir,Aït Souss,30.4159937,-9.5965997,,,,0,,openstreetmap
English Pub,Other,Agadir,,30.4147611,-9.6017742,,,,0,,openstreetmap
Galaxy Coffee,Other,Agadir,,30.3935748,-9.508378,,,,0,,openstreetmap
Crèmerie Ibn Zohr,Other,Agadir,,30.4078989,-9.5809784,,,,0,,openstreetmap
Chez Ahmed,Other,Agadir,,30.4074999,-9.5807426,,,,0,,openstreetmap
Strandbar,Other,Agadir,,30.3890542,-9.5991764,,,,0,,openstreetmap
Strandrestaurant,Other,Agadir,,30.3891604,-9.5993186,,,,0,,openstreetmap
Rugantino,Other,Agadir,,30.4222562,-9.610335,,,,0,,openstreetmap
فنيزيا ايس,Other,Agadir,,30.4235007,-9.6178587,,,,0,,openstreetmap
Café Bilbao,Other,Agadir,,30.3818488,-9.4991318,,,,0,,openstreetmap
مقهى الحي المحمدي,Other,Agadir,,30.4285419,-9.556511,,,,0,,openstreetmap
La Fontaine,Other,Agadir,,30.4161923,-9.5955963,,,,0,,openstreetmap
L'Anice,Other,Agadir,,30.4177785,-9.5958122,,,,0,,openstreetmap
KFC,Other,Agadir,,30.418305,-9.606358,,,,0,,openstreetmap
Etoile d'Agadir,Other,Agadir,Rue El Mahdi Ibn Toumert,30.424403,-9.5932811,,,,0,,openstreetmap
Cremerie du sud,Other,Agadir,Rue El Mahdi Ibn Toumert,30.424319,-9.5933665,,,,0,,openstreetmap
Cafe Restaurant Ibtissam,Other,Agadir,Rue El Mahdi Ibn Toumert,30.4244756,-9.5931949,+212670128435,,,0,,openstreetmap
شواية النهضة,Other,Agadir,,30.427299,-9.5878894,,,,0,,openstreetmap
Café Bouham مقهى بوهام,Other,Agadir,Barreau Est/Ouest,30.3939965,-9.5731285,,,,0,,openstreetmap
Bamboo Thaï,Other,Agadir,,30.4234668,-9.6052029,,,,0,,openstreetmap
Cafe El Hay,Other,Agadir,,30.4170415,-9.5869163,,,,0,,openstreetmap
Pizzatino,Other,Agadir,,30.4143628,-9.58451,,,,0,,openstreetmap
Meduza Lounge,Other,Agadir,,30.4083661,-9.5963887,,,,0,,openstreetmap
Zanzibar,Other,Agadir,Rue Dunes,30.4024866,-9.5987089,,,,0,,openstreetmap
Côté Court,Other,Agadir,,30.4175488,-9.5977624,,,,0,,openstreetmap
Yooni.ma,Other,Agadir,,30.4240304,-9.6159675,,,,0,,openstreetmap
Café del Mar,Other,Agadir,,30.4160206,-9.6049939,,,,0,,openstreetmap
Diamant,Other,Agadir,Avenue Massoude Al wafqaoui,30.3908082,-9.5451166,,,,0,,openstreetmap
Aglif,Other,Agadir,,30.4117119,-9.5510795,,,,0,,openstreetmap
McDonald's,Other,Agadir,,30.3967305,-9.5813904,,,,0,,openstreetmap
Caverna Pizzeria Ristorante GrillAvenue m,Other,Agadir,Boulevard Hassan II,30.4189752,-9.597885,,,,0,,openstreetmap
Rotisserie NAHDA,Other,Agadir,Avenue Moulay Youssef,30.4272258,-9.587554,028827071,,,0,,openstreetmap
Ennaser,Other,Agadir,,30.4125616,-9.5879459,,,,0,,openstreetmap
Grillade Fadelo Allah,Other,Agadir,Rue de Safi,30.4125901,-9.5878082,,,,0,,openstreetmap
Caramel,Other,Agadir,Boulevard Mohammed Cheikh Saadi,30.4260216,-9.5919032,,,,0,,openstreetmap
12 COOL,Other,Agadir,,30.4338367,-9.5884724,+212528823601,,,0,,openstreetmap
Mikey's Burger,Other,Agadir,,30.4182336,-9.5970894,,,,0,,openstreetmap
Les Blancs,Other,Agadir,,30.4239984,-9.6153658,,,,0,,openstreetmap
Da Celsi,Other,Agadir,,30.4236565,-9.6116249,,,,0,,openstreetmap
First,Other,Agadir,,30.4236474,-9.6120248,,,,0,,openstreetmap
Café Aslal مقهى أسلال,Other,Agadir,Avenue Jamal Abdennaser,30.4090353,-9.5673744,,,,0,,openstreetmap
AS Burger,Other,Agadir,,30.4171111,-9.5649341,,,,0,,openstreetmap
116,Other,Agadir,,30.4226487,-9.6001023,,,,0,,openstreetmap
Little Italy,Other,Agadir,,30.4210007,-9.6000012,,,,0,,openstreetmap
Rotisserie Marché شواية المارشي,Other,Agadir,,30.4244185,-9.5934832,,,,0,,openstreetmap
La Veranda,Other,Agadir,,30.4182303,-9.5969522,,,,0,,openstreetmap
O.quotidien,Other,Agadir,,30.3997438,-9.5878898,,https://maboulangerie.ma/annuaire/oquotidien-agadir/,,0,,openstreetmap
Rasta Pasta,Other,Agadir,,30.4115109,-9.5802585,,,,0,,openstreetmap
K-Moon,Other,Agadir,,30.4231724,-9.6013733,,,,0,,openstreetmap
O DIABLO,Other,Agadir,,30.4215421,-9.6188342,,,,0,,openstreetmap
Café Maure,Other,Agadir,,30.3874864,-9.5943528,,,,0,,openstreetmap
Hauptrestaurant,Other,Agadir,,30.3877756,-9.5946814,,,,0,,openstreetmap
مقهى اسايس تكوين,Other,Agadir,rue 9,30.3736912,-9.5043931,+212601859499,,,0,,openstreetmap
Wine O'Clock,Other,Agadir,,30.4175695,-9.597907,,,,0,,openstreetmap
Le Z,Other,Agadir,,30.4143283,-9.6012146,,,,0,,openstreetmap
La Bodeguita,Other,Agadir,,30.4139323,-9.6009575,,,,0,,openstreetmap
Fouquet's,Other,Agadir,,30.4136409,-9.600514,,,,0,,openstreetmap
Blue Note Agadir,Other,Agadir,Boulevard du 20 Aout,30.4173016,-9.6032377,+2126661436889,https://bluenote-agadir.com,,0,,openstreetmap
S.O.S Pizza Kim's,Other,Agadir,,30.4238152,-9.5955203,,,,0,,openstreetmap
Mezzo Mezzo,Other,Agadir,,30.4160583,-9.5954236,,,,0,,openstreetmap
Narcos,Other,Agadir,,30.4228602,-9.60268,,,,0,,openstreetmap
La Grillardière,Other,Agadir,,30.4089992,-9.5955075,,,,0,,openstreetmap
Le Monticule,Other,Agadir,,30.4087693,-9.5960254,,,,0,,openstreetmap
Maxwell,Other,Agadir,,30.4077916,-9.5975695,,,,0,,openstreetmap
ça papote,Other,Agadir,,30.4211942,-9.5995615,,,,0,,openstreetmap
SOS Poulet,Other,Agadir,,30.4203156,-9.5968542,,,,0,,openstreetmap
Pesca Del Dia,Other,Agadir,,30.4224814,-9.6002253,,,,0,,openstreetmap
Vitamix,Other,Agadir,,30.4226107,-9.6000023,,,,0,,openstreetmap
Yours Cafe,Other,Agadir,,30.4035416,-9.5451541,,,,0,,openstreetmap
O Pasta,Other,Agadir,,30.4091189,-9.5566262,,,,0,,openstreetmap
Jnane Fruits,Other,Agadir,,30.409336,-9.5573262,,,,0,,openstreetmap
Café Tanmirt,Other,Agadir,,30.4104678,-9.5554279,,,,0,,openstreetmap
La Siciliana,Other,Agadir,,30.4218043,-9.6010767,,,,0,,openstreetmap
Richies,Other,Agadir,,30.4923006,-9.6758501,,,,0,,openstreetmap
مطعم الرباطي,Other,Agadir,Rue Iligh,30.4026674,-9.5502484,+212661615027,,,0,,openstreetmap
poort 10,Other,Agadir,,30.4138611,-9.5803938,,,,0,,openstreetmap
Café Fleurie,Other,Agadir,,30.4181836,-9.5946275,,,,0,,openstreetmap
Senzo,Other,Agadir,,30.4235041,-9.6179518,,,,0,,openstreetmap
Bianca Beach,Other,Agadir,,30.4209263,-9.6169652,,,,0,,openstreetmap
Shisha Zelt,Other,Agadir,,30.3947518,-9.5989798,,,,0,,openstreetmap
Myster Cafe,Other,Agadir,,30.4243445,-9.6142371,,,,0,,openstreetmap
Cafe Blaze,Other,Agadir,,30.436709,-9.5706299,,,,0,,openstreetmap
Cafe Grumium,Other,Agadir,,30.4361956,-9.5700452,,,,0,,openstreetmap
Café 314 π,Other,Agadir,,30.3926008,-9.5632532,,,,0,,openstreetmap
عصير اسكلو,Other,Agadir,,30.3969349,-9.5483102,,,,0,,openstreetmap
Restaurant/Bar LOCOLOCO,Other,Agadir,Boulevard du 20 Août,30.4183273,-9.6038006,,,,0,,openstreetmap
بيتزا سليمان,Other,Agadir,,30.4108667,-9.5875791,,,,0,,openstreetmap
مطعم بيت المنــــدي الخليجـــي,Other,Agadir,,30.4161251,-9.5956677,,,,0,,openstreetmap
Dar Chouaya,Other,Agadir,,30.4171205,-9.5796913,,,,0,,openstreetmap
Carrito,Other,Agadir,,30.4223303,-9.5933698,,,,0,,openstreetmap
Le Calisson,Other,Agadir,,30.421922,-9.6055479,,,,0,,openstreetmap
Narjisse,Other,Agadir,,30.4012041,-9.5887048,+212528233011,https://clubnarjisse.ma/,,0,,openstreetmap
EL-Tepeyac,Other,Agadir,,30.399052,-9.5872171,,,,0,,openstreetmap
Roastery,Other,Agadir,"N° 10 Immeuble 03 Bloc 03, Khalij Ennakhil. City Founty",30.3997123,-9.5874165,+212528215499,https://roasteryagadir.com/,,0,,openstreetmap
Dar Jad,Other,Agadir,Lot I18 AMO3 Technopole 1 AgadirBay,30.4016716,-9.5849387,+212808572324,https://darjad.ma/,,0,,openstreetmap
Green's,Other,Agadir,,30.4009585,-9.5868299,,http://www.greens.ma/,,0,,openstreetmap
Crémerie Sonaba,Other,Agadir,,30.4003632,-9.5866799,,,,0,,openstreetmap
La cuccina di Mamma,Other,Agadir,,30.3999966,-9.5870628,,,,0,,openstreetmap
Brooklyn Pizza,Other,Agadir,,30.4005526,-9.5866642,,,,0,,openstreetmap
Zone 11,Other,Agadir,,30.4005922,-9.5869803,,,,0,,openstreetmap
Arôme de Paris,Other,Agadir,,30.3995171,-9.5879234,,,,0,,openstreetmap
Waffle city,Other,Agadir,,30.4005653,-9.5867671,,,,0,,openstreetmap
O'Comptoir,Other,Agadir,,30.3992313,-9.5875377,,,,0,,openstreetmap
Karisma,Other,Agadir,,30.3990954,-9.5879869,,,,0,,openstreetmap
Sushi Fleur de Ming,Other,Agadir,,30.3994745,-9.587488,,,,0,,openstreetmap
Yuzaki,Other,Agadir,,30.399987,-9.5869932,,,,0,,openstreetmap
Dar Tajine,Other,Agadir,Rue 2 Mars,30.4169395,-9.5796009,+212528211028,,,0,,openstreetmap
Bo Passage,Other,Agadir,,30.4012773,-9.5854013,+212808592749,https://www.facebook.com/bopassage/,,0,,openstreetmap
Restaurants,Other,Agadir,,30.4144344,-9.5789127,,,,0,,openstreetmap
Kim Hoa,Other,Agadir,,30.4107582,-9.59651,,,,0,,openstreetmap
Bar a Tapas,Other,Agadir,,30.4109339,-9.5967445,,,,0,,openstreetmap
Belle Passion,Other,Agadir,,30.4103022,-9.5831611,,,,0,,openstreetmap
Little Mamma,Other,Agadir,Avenue Mohamed V شارع الحسن الثاني,30.4009641,-9.5846682,,,,0,,openstreetmap
Le20,Other,Agadir,,30.414166,-9.6012168,,,,0,,openstreetmap
iMiM,Other,Agadir,,30.421973,-9.5936098,,,,0,,openstreetmap
Cremerie Mazagan,Other,Agadir,,30.42277,-9.5943783,,,,0,,openstreetmap
Sweet Hamid,Other,Agadir,,30.423193,-9.5922902,,,,0,,openstreetmap
Cafe Santiago,Other,Agadir,,30.4244373,-9.5919905,,,,0,,openstreetmap
Restaurant Cafe Nasr,Other,Agadir,,30.4243598,-9.5923033,,,,0,,openstreetmap
Al Fajer,Other,Agadir,,30.4122939,-9.5893344,,,,0,,openstreetmap
RIU,Other,Agadir,,30.4085796,-9.6014653,,,,0,,openstreetmap
Delice Pizza Bay Sonaba,Other,Agadir,,30.3990631,-9.5869064,,,,0,,openstreetmap
Vala,Other,Agadir,Tikiouine,30.3804757,-9.5020553,,,,0,,openstreetmap
Cafe Rayan,Other,Agadir,,30.3990293,-9.5510911,,,,0,,openstreetmap
"NOUVION (wifi only inside, code:20202020)",Other,Agadir,,30.3965358,-9.5457447,,,,0,,openstreetmap
ماكدونالدز,Other,Agadir,Corniche,30.4177005,-9.6055539,+212528729201,,,0,,openstreetmap
Restaurant la Truite,Other,Agadir,,30.4157984,-9.596746,,,,0,,openstreetmap
مطعم الوليمة,Other,Agadir,,30.412981,-9.587497,,,,0,,openstreetmap
MISTER COOK,Other,Agadir,,30.401649,-9.551199,,,,0,,openstreetmap
Yammi Salade,Other,Agadir,,30.4017053,-9.5511255,,,,0,,openstreetmap
3P Chicken-Pops,Other,Agadir,,30.4017925,-9.5510496,,,,0,,openstreetmap
O'wayss,Other,Agadir,,30.4019858,-9.5508306,,,,0,,openstreetmap
Café Euromed,Other,Agadir,,30.402485,-9.550312,,,,0,,openstreetmap
Happy Friends,Other,Agadir,,30.403199,-9.550339,,,,0,,openstreetmap
Café Nk'ha,Other,Agadir,,30.40336,-9.5505109,,,,0,,openstreetmap
مطعم فريندز,Other,Agadir,,30.4130516,-9.5667358,,,,0,,openstreetmap
"Latté Latté Brunch, petit Déjeuner & Restaurant-Agadir",Other,Agadir,,30.3996716,-9.5846229,,,,0,,openstreetmap
مقهى الركن الهادئ,Other,Agadir,,30.401893,-9.550933,,,,0,,openstreetmap
مقهى إيليغ,Other,Agadir,,30.402257,-9.550806,,,,0,,openstreetmap
115 Chaw Food,Other,Agadir,,30.402416,-9.550625,,,,0,,openstreetmap
Restaurant Souss Fish,Other,Agadir,,30.415732,-9.568821,,,,0,,openstreetmap
Espace Alpha : Restaurant & Snack,Other,Agadir,,30.402001,-9.5511,,,,0,,openstreetmap
PICK NICK,Other,Agadir,,30.4021285,-9.5509344,,,,0,,openstreetmap
Med Coffee,Other,Agadir,,30.402383,-9.550661,,,,0,,openstreetmap
Beldi Cook,Other,Agadir,,30.4026142,-9.5504414,,,,0,,openstreetmap
Jus Bab Salam,Other,Agadir,,30.402695,-9.550361,,,,0,,openstreetmap
Café Lardoise,Other,Agadir,,30.403153,-9.5498856,,,,0,,openstreetmap
Bocadillo House,Other,Agadir,,30.406798,-9.566253,,,,0,,openstreetmap
مقهى هارموني,Other,Agadir,,30.402844,-9.550186,,,,0,,openstreetmap
Café Sabor Arte,Other,Agadir,,30.4032148,-9.5503653,,,,0,,openstreetmap
Restaurant Les Blancs - Agadir,Other,Agadir,,30.423853,-9.615398,,,,0,,openstreetmap
Marina,Other,Agadir,,30.424263,-9.617355,,,,0,,openstreetmap
أوليفيري,Other,Agadir,,30.423367,-9.617341,,,,0,,openstreetmap
Home Café,Other,Agadir,,30.423491,-9.617358,,,,0,,openstreetmap
Sweet Corner,Other,Agadir,,30.423331,-9.61693,,,,0,,openstreetmap
Le Bistrot By Marina Agadir,Other,Agadir,,30.422322,-9.618808,,,,0,,openstreetmap
Mamma Caterina,Other,Agadir,,30.4216752,-9.6188181,,,,0,,openstreetmap
Frank’s Burgers Marina,Other,Agadir,,30.4236,-9.618393,,,,0,,openstreetmap
i GABBiANi,Other,Agadir,,30.4175866,-9.6051306,,,,0,,openstreetmap
Tamaynoute,Other,Agadir,,30.4155705,-9.5768918,,,,0,,openstreetmap
Café Jesmani,Other,Agadir,,30.4152327,-9.5787285,,,,0,,openstreetmap
Kong Food - Asian Restaurant,Other,Agadir,,30.4007321,-9.591476,,,,0,,openstreetmap
Dar d'jaj,Other,Agadir,,30.4263354,-9.5847591,,,,0,,openstreetmap
FOSE Agadir Restaurant,Other,Agadir,,30.425059,-9.5951577,,,,0,,openstreetmap
Restaurant universitaire,Other,Agadir,,30.4060581,-9.5791735,,,,0,,openstreetmap
CHITAL,Other,Agadir,,30.4214278,-9.5998091,,,,0,,openstreetmap
Plage Bleue,Other,Agadir,,30.4008647,-9.5993887,,,,0,,openstreetmap
Restaurant Les Dinosaures,Other,Agadir,,30.4583302,-9.6658256,,,,0,,openstreetmap
Buddha Bar Agadir,Other,Agadir,Boulevard du 20 Aout,30.4152593,-9.602617,+212661380208,https://www.buddhabar.com/restaurants/agadir/,,0,,openstreetmap
Shoolazeez Restaurant,Other,Ahmadi,,29.085250499999997,48.090160600000004,,,4.4,0,,google_places
PizzaExpress,Other,Ahmadi,,29.0925281,48.072781899999995,,,4.9,0,,google_places
Fursan Aljazzera Resturant مطعم فرسان الجزيرة,Other,Ahmadi,,29.0848093,48.0818897,,,4.2,0,,google_places
Raising Cane's,Other,Ahmadi,,29.092544999999998,48.0726443,,,4.8,0,,google_places
Ahmadi Co op Restaurant,Other,Ahmadi,,29.082708800000002,48.0652608,,,4.2,0,,google_places
Al Ahmadi Restaurant,Other,Ahmadi,,29.2769662,47.9627917,,,4.9,0,,google_places
Nando's (The Warehouse Mall),Other,Ahmadi,,29.086160299999996,48.103435499999996,,,4.9,0,,google_places
Yalamlam Ahmadi,Other,Ahmadi,,29.080654799999998,48.081705899999996,,,3.9,0,,google_places
GARMISCH RESTAURANT,Other,Ahmadi,,29.084478800000003,48.0839795,,,4.2,0,,google_places
Kahrman Restuarantمطعم ملك الكهرمان الاحمدي,Other,Ahmadi,,29.080337399999998,48.0888748,,,3.8,0,,google_places
مطعم قصر البيك,Other,Ahmadi,,29.084900899999997,48.081517100000006,,,4.1,0,,google_places
مطعم ومقهى واحة البطريق,Other,Ahmadi,,29.0876745,48.0714964,,,3.7,0,,google_places
Barkaas Restaurant - مطعم برقاس,Other,Ahmadi,,29.080024100000003,48.083789499999995,,,3.6,0,,google_places
Jollibee Mangaf,Other,Ahmadi,,29.081931,48.0667201,,,4.8,0,,google_places
Ahmadi Park VIP Dewaniya,Other,Ahmadi,,29.0939533,48.0716775,,,4.7,0,,google_places
Al Fanar Restaurant & Cafe,Other,Al Ain,,24.2354496,55.722974099999995,,,4.8,0,,google_places
Wood House Restaurant Al Ain,Other,Al Ain,,24.223184,55.7827609,,,4.8,0,,google_places
Emirates Sea Restaurant - Al Ain,Other,Al Ain,,24.2016116,55.7469896,,,4.7,0,,google_places
Table Otto Al Jimi Mall,Other,Al Ain,,24.2462709,55.726569299999994,,,4.8,0,,google_places
Chin Chin Al Ain,Other,Al Ain,,24.2458523,55.7141482,,,4.8,0,,google_places
Min Zaman,Other,Al Ain,,24.2182246,55.7492253,,,4.5,0,,google_places
مطعم العريش العين,Other,Al Ain,,24.224779899999998,55.7620383,,,3.8,0,,google_places
Manzil Lounge,Other,Al Ain,,24.239637,55.7186185,,,4.8,0,,google_places
Coriander Indian Cuisine,Other,Al Ain,,24.1617508,55.8067465,,,4.6,0,,google_places
Al Dallah Al Shameyah Restaurant & Café in Al Ain - مطعم ومقهى الدله الشاميه,Other,Al Ain,,24.0911716,55.721207199999995,,,4.4,0,,google_places
Steak Chef Restaurant,Other,Al Ain,,24.2436966,55.7175252,,,4.7,0,,google_places
