name,country,city,address,latitude,longitude,phone,website,rating,reviews_count,price_range,source
Thai Chi,Qatar,Al Rayyan,,25.2607292,51.4440244,,,,0,,openstreetmap
T.G.I. Friday's @ Villaggio Mall,Qatar,Al Rayyan,,25.2612824,51.4438472,,,,0,,openstreetmap
The Butcher Shop,Qatar,Al Rayyan,,25.2609815,51.44396,,,,0,,openstreetmap
ماكدونالدز,Qatar,Al Rayyan,,25.298523,51.4466786,,,,0,,openstreetmap
Burger King,Qatar,Al Rayyan,,25.2985328,51.446589,,,,0,,openstreetmap
Subway,Qatar,Al Rayyan,,25.3083131,51.409204,,,,0,,openstreetmap
Pizza Hut,Qatar,Al Rayyan,,25.3085464,51.4090073,,,,0,,openstreetmap
KFC,Qatar,Al Rayyan,,25.246523,51.4662346,,,,0,,openstreetmap
Hardee's,Qatar,Al Rayyan,,25.2452809,51.4640674,,https://www.hardeesarabia.com/locations/qatar,,0,,openstreetmap
Costa,Qatar,Al Rayyan,,25.2318166,51.4687131,,,,0,,openstreetmap
Maysoun Restaurant,Qatar,Al Rayyan,,25.2316007,51.4688633,,,,0,,openstreetmap
Opera / Take Away Cafe,Qatar,Al Rayyan,,25.2973277,51.4715262,,,,0,,openstreetmap
Applebee's,Qatar,Al Rayyan,Al Wajbah,25.2864607,51.4207565,,,,0,,openstreetmap
Caribou Coffee,Qatar,Al Rayyan,,25.2255396,51.4773648,,,,0,,openstreetmap
Papa John's,Qatar,Al Rayyan,,25.2255857,51.4771047,,,,0,,openstreetmap
Zooq Pakistani Restaurant,Qatar,Al Rayyan,,25.3328676,51.4617659,,,,0,,openstreetmap
Waga Mama,Qatar,Al Rayyan,,25.3326903,51.4617736,,,,0,,openstreetmap
Tabalea Restaurant,Qatar,Al Rayyan,,25.2424889,51.4623384,,,,0,,openstreetmap
MRA,Qatar,Al Rayyan,,25.2429155,51.4599725,,,,0,,openstreetmap
Kuwait House,Qatar,Al Rayyan,Al Shafi Street,25.2956071,51.4207317,,,,0,,openstreetmap
suger and spice,Qatar,Al Rayyan,Aspire Park Running Trail,25.2616241,51.4396644,,,,0,,openstreetmap
burgari,Qatar,Al Rayyan,Aspire Park Running Trail,25.2613142,51.4396238,,,,0,,openstreetmap
مانجو طلعت,Qatar,Al Rayyan,,25.2287742,51.4917243,,,,0,,openstreetmap
كرك المقانيص الرويس,Qatar,Al Rayyan,,25.2281828,51.49297,,,,0,,openstreetmap
مزون,Qatar,Al Rayyan,Al Aziziya Street,25.2416555,51.4554045,,,,0,,openstreetmap
مطعم الشاطر عباس,Qatar,Al Rayyan,,25.2566337,51.4392734,,,,0,,openstreetmap
حضرموت,Qatar,Al Rayyan,Huwar Street,25.3095642,51.4545549,,,,0,,openstreetmap
مطعم بحر الخليج,Qatar,Al Rayyan,,25.3278466,51.4650895,,,,0,,openstreetmap
Al-Katkout,Qatar,Al Rayyan,Al Rufaa Jadeed,25.2359711,51.444148,,,,0,,openstreetmap
Cafeteria & Juice Stall,Qatar,Al Rayyan,Al Rehab Street,25.2500667,51.4762662,,,,0,,openstreetmap
Noor al Khaleej,Qatar,Al Rayyan,Al Shaheeniya,25.28981,51.4591954,,,,0,,openstreetmap
Beyti Kabab,Qatar,Al Rayyan,Wholesale Market Street,25.2323303,51.4861601,,,,0,,openstreetmap
Real Burger,Qatar,Al Rayyan,Wholesale Market Street,25.2313622,51.4869979,,,,0,,openstreetmap
Three Lines,Qatar,Al Rayyan,Wholesale Market Street,25.2309597,51.4873747,,,,0,,openstreetmap
Sufra Sultan Istanbul,Qatar,Al Rayyan,Wholesale Market Street,25.2296087,51.4876838,,,,0,,openstreetmap
Meseta,Qatar,Al Rayyan,Salwa Rd,25.2406058,51.4587571,,,,0,,openstreetmap
Isfahan Nights Restaurant,Qatar,Al Rayyan,,25.3270212,51.4627718,,,,0,,openstreetmap
Hot Chicken,Qatar,Al Rayyan,,25.3266644,51.4656411,,,,0,,openstreetmap
Al Noor Fast Food,Qatar,Al Rayyan,Al Makkah Street,25.3134211,51.467009,,,,0,,openstreetmap
Xpressions,Qatar,Al Rayyan,,25.3263298,51.4628066,,,,0,,openstreetmap
Al Haimi,Qatar,Al Rayyan,Thani Bin Jasim Street,25.3263072,51.4630274,,,,0,,openstreetmap
Hot Burger Cafeteria,Qatar,Al Rayyan,,25.3135799,51.4578625,,,,0,,openstreetmap
Food N Drink,Qatar,Al Rayyan,Thani Bin Jasim Street,25.3270206,51.458224,,,,0,,openstreetmap
Tasty Meal,Qatar,Al Rayyan,Thani Bin Jasim Street,25.3274851,51.4601038,,,,0,,openstreetmap
Diwaniyat Al Boukhari,Qatar,Al Rayyan,,25.3285749,51.453324,,,,0,,openstreetmap
ابو شاورما,Qatar,Al Rayyan,Thani Bin Jasim Street,25.3286279,51.452997,,,,0,,openstreetmap
Just Mashawi,Qatar,Al Rayyan,,25.3344632,51.4428517,,,,0,,openstreetmap
Java U,Qatar,Al Rayyan,Al Waab,25.2713221,51.4814961,,,,0,,openstreetmap
Zaatar W Zeit,Qatar,Al Rayyan,Al Shafi Street,25.2978865,51.4206343,,,,0,,openstreetmap
Chili House,Qatar,Al Rayyan,Al Shafi Street,25.297837,51.4206351,,,,0,,openstreetmap
Own Pizza,Qatar,Al Rayyan,Al Shafi Street,25.2959217,51.4207314,,,,0,,openstreetmap
Wajbaty,Qatar,Al Rayyan,Al Shafi Street,25.2929296,51.4206972,,,,0,,openstreetmap
Marhaba Istambul,Qatar,Al Rayyan,Al Shafi Street,25.2934722,51.4206203,,,,0,,openstreetmap
New Tasneem Cafeteria,Qatar,Al Rayyan,,25.2938348,51.4206917,,,,0,,openstreetmap
Al Mandarin,Qatar,Al Rayyan,Al Shafi Street,25.289902,51.4206768,,,,0,,openstreetmap
Qanat Al Suez,Qatar,Al Rayyan,Al Shafi Street,25.2907627,51.4206781,,,,0,,openstreetmap
Salt N Pepper,Qatar,Al Rayyan,Al Shafi Street,25.2986266,51.4200708,,,,0,,openstreetmap
Domino's Pizza,Qatar,Al Rayyan,Al Shafi Street,25.2933427,51.4200841,,,,0,,openstreetmap
Victorious,Qatar,Al Rayyan,,25.2865683,51.4201771,,,,0,,openstreetmap
Al-Kababji,Qatar,Al Rayyan,Al Shafi Street,25.2888524,51.4206603,,,,0,,openstreetmap
Shayi Qatar,Qatar,Al Rayyan,Al Maidan Street,25.276954,51.426007,,,,0,,openstreetmap
Mailis Juice Stall,Qatar,Al Rayyan,Al Innabi Street,25.2836093,51.4146225,,,,0,,openstreetmap
Bukhaby Palace,Qatar,Al Rayyan,,25.3544692,51.437431,,,,0,,openstreetmap
Chez Mazen,Qatar,Al Rayyan,,25.2380044,51.4997533,,,,0,,openstreetmap
East West Restaurant,Qatar,Al Rayyan,,25.2387244,51.4988176,,,,0,,openstreetmap
Dunkin' Donuts,Qatar,Al Rayyan,Al Waab,25.2695444,51.4771826,,,,0,,openstreetmap
Dairy Queen,Qatar,Al Rayyan,,25.2382747,51.4994859,,,,0,,openstreetmap
Picnic,Qatar,Al Rayyan,Rawdat Ebhaish,25.2307018,51.4976413,,,,0,,openstreetmap
Green City Cafeteria,Qatar,Al Rayyan,,25.267328,51.4863678,,,,0,,openstreetmap
Forty Fruity,Qatar,Al Rayyan,,25.2678295,51.4820031,,,,0,,openstreetmap
Sawasdee Thai Restaurant,Qatar,Al Rayyan,Salwa Road,25.2615752,51.4918563,,,,0,,openstreetmap
White Palace Restaurant,Qatar,Al Rayyan,Ain Khaled,25.2248511,51.4495881,,,,0,,openstreetmap
Jesr Istanbul Restaurant,Qatar,Al Rayyan,Al Tawba Street,25.2806855,51.4123688,,,,0,,openstreetmap
Al-Mashkur Restaurant,Qatar,Al Rayyan,Al Muaither Street,25.28027,51.412524,,,,0,,openstreetmap
Food Time,Qatar,Al Rayyan,Al Muaither Street,25.2780083,51.4137375,,,,0,,openstreetmap
Al-Saif Almalaki Cafeteria,Qatar,Al Rayyan,Al Muaither Street,25.2766279,51.4140422,,,,0,,openstreetmap
Bengal Sahal Restaurant,Qatar,Al Rayyan,Al Muaither Street,25.2729953,51.4148712,,,,0,,openstreetmap
Garden Restaurant,Qatar,Al Rayyan,Ibn Hakeem Street,25.2718194,51.4153358,,,,0,,openstreetmap
Mudhala Juice Stall & Cafeteria,Qatar,Al Rayyan,Al Muaither Street,25.2714615,51.4154065,,,,0,,openstreetmap
Cook Well,Qatar,Al Rayyan,Al Muaither Street,25.2690334,51.4157673,,,,0,,openstreetmap
Jaal Restaurant,Qatar,Al Rayyan,Al Muaither Street,25.2689981,51.41577,,,,0,,openstreetmap
Falafel Al-Akawi,Qatar,Al Rayyan,Al Muaither Street,25.2686773,51.4158442,,,,0,,openstreetmap
Yellow Cab PIzza,Qatar,Al Rayyan,Al Muaither Street,25.2679481,51.4159193,,,,0,,openstreetmap
Habari Restaurant & Juice Stall,Qatar,Al Rayyan,Al Muaither Street,25.2799796,51.4130809,,,,0,,openstreetmap
Al Gharrafa Coffee Shop,Qatar,Al Rayyan,Salwa Road,25.2311738,51.4428947,,,,0,,openstreetmap
Italian Kitchens,Qatar,Al Rayyan,Salwa Road,25.2545826,51.4826568,,,,0,,openstreetmap
Chili's,Qatar,Al Rayyan,,25.2567589,51.4398636,,,,0,,openstreetmap
Zoara,Qatar,Al Rayyan,Umm Al Dawm,25.2656454,51.4100345,,,,0,,openstreetmap
Hamba,Qatar,Al Rayyan,Umm Al Dawm,25.2668745,51.4096126,,,,0,,openstreetmap
Diwan Al Jazeera,Qatar,Al Rayyan,Umm Al Dawm,25.2691305,51.4090018,,,,0,,openstreetmap
Juice Stall,Qatar,Al Rayyan,Al Muthanna Bin Haritha Street,25.2388232,51.4344489,,,,0,,openstreetmap
Burger Lab,Qatar,Al Rayyan,Al Muthanna Bin Haritha Street,25.2388318,51.4344917,,,,0,,openstreetmap
Jaal Cafeteria,Qatar,Al Rayyan,Al Muthanna Bin Haritha Street,25.2388232,51.4349814,,,,0,,openstreetmap
Shahi Hyderabadi,Qatar,Al Rayyan,Al Shatha Street,25.2383673,51.4350028,,,,0,,openstreetmap
Al Qimmah Coffee & Dates,Qatar,Al Rayyan,Umm Al Dawm,25.2738019,51.4075639,,,,0,,openstreetmap
Kuftah & Tarp,Qatar,Al Rayyan,Umm Al Dawm,25.2738536,51.4075648,,,,0,,openstreetmap
Gate of India,Qatar,Al Rayyan,Umm Al Dawm,25.2739953,51.4075658,,,,0,,openstreetmap
Curry Leaf,Qatar,Al Rayyan,Umm Al Dawm,25.2735988,51.4075388,,,,0,,openstreetmap
Moon Lanka,Qatar,Al Rayyan,Umm Al Dawm,25.2735199,51.4075452,,,,0,,openstreetmap
Al Sham Roses Restaurant,Qatar,Al Rayyan,Umm Al Dawm,25.2748932,51.4075533,,,,0,,openstreetmap
Sitteen,Qatar,Al Rayyan,Umm Al Dawm,25.2753186,51.4075549,,,,0,,openstreetmap
Al Saudiya Cafeteria & Juice Stall,Qatar,Al Rayyan,Al Taawon Street,25.2290656,51.4363741,,,,0,,openstreetmap
Imprica,Qatar,Al Rayyan,,25.2441094,51.4540512,,,,0,,openstreetmap
Taste of Zain,Qatar,Al Rayyan,Al Aziziya Street,25.2423117,51.4550598,,,,0,,openstreetmap
Ali Basha,Qatar,Al Rayyan,Al Aziziya Street,25.2422731,51.4550738,,,,0,,openstreetmap
Aush Al-Bulbul,Qatar,Al Rayyan,Al Aziziya Street,25.2418072,51.4553171,,,,0,,openstreetmap
Tezkar Cafeteria,Qatar,Al Rayyan,Al Aziziya Street,25.2415636,51.4554533,,,,0,,openstreetmap
Royal Cafeteria,Qatar,Al Rayyan,Khaled Bin Al Waleed,25.2322893,51.4365744,,,,0,,openstreetmap
Hot N Cool,Qatar,Al Rayyan,Umm Al Dawm,25.2777376,51.4075507,,,,0,,openstreetmap
Mutabaaq & Saj,Qatar,Al Rayyan,Umm Al Dawm,25.2785604,51.4075493,,,,0,,openstreetmap
Mashawi Al Arabi,Qatar,Al Rayyan,Umm Al Dawm,25.2786739,51.407546,,,,0,,openstreetmap
Al Mashaheer,Qatar,Al Rayyan,Umm Al Dawm,25.2787317,51.407546,,,,0,,openstreetmap
Little Sailor,Qatar,Al Rayyan,Umm Al Dawm,25.2790812,51.4075414,,,,0,,openstreetmap
Poori & Karak,Qatar,Al Rayyan,Umm Al Dawm,25.27913,51.4075425,,,,0,,openstreetmap
Al Safir,Qatar,Al Rayyan,Salwa Road,25.236805,51.4500176,,,,0,,openstreetmap
Shabab Al Afghan Restaurant,Qatar,Al Rayyan,Equestrian Street,25.2271199,51.4332877,,,,0,,openstreetmap
Aghadeer Coffee Shop,Qatar,Al Rayyan,Equestrian Street,25.2271535,51.4326748,,,,0,,openstreetmap
Al Shauara Coffee,Qatar,Al Rayyan,Equestrian Street,25.2271656,51.4325868,,,,0,,openstreetmap
Colombo Restaurant,Qatar,Al Rayyan,Al Aziziya Street,25.2444402,51.4544717,,,,0,,openstreetmap
Afghan Brothers Restaurant,Qatar,Al Rayyan,Al Aziziya Street,25.2433663,51.4550657,,,,0,,openstreetmap
Shay Al Leziz Cafeteria,Qatar,Al Rayyan,Umm Al Dawm,25.2733152,51.4079827,,,,0,,openstreetmap
Rokn Al Sham,Qatar,Al Rayyan,Umm Al Dawm,25.2706551,51.408854,,,,0,,openstreetmap
Al Naimi Cafeteria,Qatar,Al Rayyan,Umm Al Dawm,25.2703563,51.4089903,,,,0,,openstreetmap
Haifa Restaurant,Qatar,Al Rayyan,Umm Al Dawm,25.2693101,51.4093403,,,,0,,openstreetmap
Fanthana,Qatar,Al Rayyan,Umm Al Dawm,25.2682148,51.4096806,,,,0,,openstreetmap
Sri Lankan Flavour Restaurant,Qatar,Al Rayyan,Umm Al Dawm,25.2679391,51.409741,,,,0,,openstreetmap
Friends Cafeteria,Qatar,Al Rayyan,Umm Al Dawm,25.2674435,51.4098656,,,,0,,openstreetmap
Istambul,Qatar,Al Rayyan,Al Kanari Street,25.2659552,51.4104257,,,,0,,openstreetmap
Cafeteria Taj Mahal,Qatar,Al Rayyan,Al Muaither Street,25.2726681,51.4154018,,,,0,,openstreetmap
Marmara Istanbul Restaurant,Qatar,Al Rayyan,Al Aziziya Street,25.2517949,51.4507164,,,,0,,openstreetmap
Hyderabad Palace Restaurant,Qatar,Al Rayyan,Salwa Road,25.2410904,51.4568799,,,,0,,openstreetmap
Opéra,Qatar,Al Rayyan,Al Aziziya Street,25.251151,51.4510549,,,,0,,openstreetmap
Al Jazeera Restaurant,Qatar,Al Rayyan,Al Aziziya Street,25.2417567,51.4559794,,,,0,,openstreetmap
Al Usmani Cafeteria,Qatar,Al Rayyan,Al Aziziya Street,25.249745,51.4515979,,,,0,,openstreetmap
Ariana Afghan Al Mandi,Qatar,Al Rayyan,Al Aziziya Street,25.2490847,51.4519206,,,,0,,openstreetmap
Jordanian Mansaf House,Qatar,Al Rayyan,Al Aziziya Street,25.2432671,51.455099,,,,0,,openstreetmap
Reem,Qatar,Al Rayyan,Al Aziziya Street,25.2444034,51.454486,,,,0,,openstreetmap
Tandoor,Qatar,Al Rayyan,Ammar Bin Yasser Street,25.245437,51.4540118,,,,0,,openstreetmap
BURSA İSTANBUL CENTRAL RESTAURANT,Qatar,Al Rayyan,شارع العزيزية,25.2484721,51.4526855,+97455574645,,,0,,openstreetmap
Al Nas Restaurant,Qatar,Al Rayyan,Al Aziziya Street,25.2488155,51.4525646,,,,0,,openstreetmap
Al Refaa Al Turkey Restaurant,Qatar,Al Rayyan,Al Aziziya Street,25.2498899,51.4520985,,,,0,,openstreetmap
Bluedan Modern,Qatar,Al Rayyan,Al Aziziya Street,25.2530375,51.4508002,,,,0,,openstreetmap
Al Waha Fast Food,Qatar,Al Rayyan,Al Aziziya Street,25.2538433,51.4504598,,,,0,,openstreetmap
Gulf Tea,Qatar,Al Rayyan,Al Aziziya Street,25.2544017,51.4502515,,,,0,,openstreetmap
دجاج كنتاكي,Qatar,Al Rayyan,شارع 22 فبراير,25.3178558,51.4700769,,,,0,,openstreetmap
Nauras,Qatar,Al Rayyan,,25.2714734,51.4818553,,,,0,,openstreetmap
Labbaik,Qatar,Al Rayyan,,25.2714419,51.4817641,,,,0,,openstreetmap
Terminal,Qatar,Al Rayyan,,25.2713667,51.4815992,,,,0,,openstreetmap
Levanese Village Restaurant,Qatar,Al Rayyan,Salwa Road,25.2609225,51.4907812,,,,0,,openstreetmap
Shabab Al Mayyan,Qatar,Al Rayyan,Al Ruwaidat Street,25.2722819,51.4092726,,,,0,,openstreetmap
Cafeteria Shaheen,Qatar,Al Rayyan,Al Ruwaidat Street,25.273312,51.4136006,,,,0,,openstreetmap
فلى كفي,Qatar,Al Rayyan,شارع العزيزية,25.24123,51.4571477,44440300,https://www.fillicafe.com/,,0,,openstreetmap
كافتيريا تشكن راشد قطر,Qatar,Al Rayyan,شارع العزيزية,25.2543107,51.450288,44722441,,,0,,openstreetmap
Mooyah,Qatar,Al Rayyan,,25.2677925,51.482024,,,,0,,openstreetmap
Bait Al Majbous,Qatar,Al Rayyan,280,25.265716,51.4303191,+97444113301,,,0,,openstreetmap
MRA Restaurant,Qatar,Al Rayyan,,25.1880232,51.4622895,,,,0,,openstreetmap
Starbucks,Qatar,Al Rayyan,,25.1961597,51.508648,,,,0,,openstreetmap
NAFIZ AGA Restaurant WLL,Qatar,Al Rayyan,Al Waab Street,25.2485613,51.4241487,+97470699799,https://www.nafizaga.com/,,0,,openstreetmap
Katsuya,Qatar,Al Rayyan,,25.2570909,51.4416315,,,,0,,openstreetmap
Asha's,Qatar,Al Rayyan,,25.2611355,51.4440393,+97444529663,,,0,,openstreetmap
FRAME Speciality Coffee,Qatar,Al Rayyan,شارع العزيزية,25.255689,51.451676,+97450883838,,,0,,openstreetmap
💯Hundred Coffee,Qatar,Al Rayyan,معيذر الجنوبية,25.2563582,51.4303277,+97466879068,,,0,,openstreetmap
Walters,Qatar,Al Rayyan,شارع معيذر,25.2666797,51.415239,,,,0,,openstreetmap
وقت الشاي,Qatar,Al Rayyan,,25.2633726,51.4302569,,,,0,,openstreetmap
SIP COFFEE,Qatar,Al Rayyan,عثمان بن عفان,25.2554986,51.4517454,,,,0,,openstreetmap
LAPrincesse Coffee,Qatar,Al Rayyan,المسحاط,25.3166204,51.4136234,,,,0,,openstreetmap
PINKY AND BRAIN,Qatar,Al Rayyan,شارع الشافي,25.2976275,51.4200426,+97433350002,,,0,,openstreetmap
Tea Time,Qatar,Al Rayyan,شارع الشافي,25.2978179,51.4201821,,,,0,,openstreetmap
Grams,Qatar,Al Rayyan,شارع الوعب,25.2607432,51.44855,+97450002356,,,0,,openstreetmap
Housr,Qatar,Al Rayyan,,25.2230283,51.4457551,,,,0,,openstreetmap
Bakala,Qatar,Al Rayyan,,25.2242381,51.4503291,,,,0,,openstreetmap
Johnny Rockets,Qatar,Al Rayyan,,25.3280516,51.4515512,,,,0,,openstreetmap
Papa Johns Pizza,Qatar,Al Rayyan,,25.1952191,51.5004006,,,,0,,openstreetmap
هريس الوالدة,Qatar,Al Rayyan,Salwa Road,25.2525616,51.479187,44440059,,,0,,openstreetmap
REPUBLIC Coffee Bar & Bakery,Qatar,Al Rayyan,,25.286298,51.4246899,,,,0,,openstreetmap
Another Slider,Qatar,Al Rayyan,الفروسية,25.2547609,51.4306829,0097444144102,,,0,,openstreetmap
Cheesecake Factory,Qatar,Al Rayyan,,25.2585376,51.4423284,,,,0,,openstreetmap
Attila Mongoian Grill,Qatar,Al Rayyan,,25.2606823,51.4432101,,,,0,,openstreetmap
PF Chang's,Qatar,Al Rayyan,,25.2613728,51.444111,,,,0,,openstreetmap
Outback Steakhouse,Qatar,Al Rayyan,,25.2616554,51.4438596,,,,0,,openstreetmap
Dave's Hot Chicken,Qatar,Al Rayyan,,25.2602539,51.4433552,,https://www.daveshotchicken.com/,,0,,openstreetmap
Shake Shack,Qatar,Al Rayyan,,25.2610094,51.4442853,,,,0,,openstreetmap
Glass House Restaurant,Qatar,Al Rayyan,شارع بعيا,25.2685876,51.4383975,,,,0,,openstreetmap
Poori and Karak,Qatar,Al Rayyan,Al Erbayyat,25.2386179,51.5064589,+97444111464,,,0,,openstreetmap
Deccan Deewan Kitchen,Qatar,Al Rayyan,Al Rehab Street,25.2405154,51.4839633,,,,0,,openstreetmap
Wrap It,Qatar,Al Rayyan,Fraiha,25.2402913,51.4968664,,,,0,,openstreetmap
Spice & Sizzle A Fine Dining Restaurant,Qatar,Al Rayyan,,25.2642448,51.4962232,,,,0,,openstreetmap
Al Kookhe Al Africe,Qatar,Al Rayyan,Al Muaither Street,25.2812359,51.4118584,,,,0,,openstreetmap
Souq Wakef Kitchen,Qatar,Al Rayyan,Al Muaither Street,25.2760629,51.4141312,,,,0,,openstreetmap
Lamazini,Qatar,Al Rayyan,Umm Al Dawm,25.2709358,51.4082732,,,,0,,openstreetmap
Zayhan Cafeteria,Qatar,Al Rayyan,Al Madaress Street,25.2315013,51.4326203,,,,0,,openstreetmap
Ladurée,Qatar,Al Rayyan,Al Amir,25.2712134,51.4915136,,,,0,,openstreetmap
The Fox,Qatar,Al Rayyan,,25.1279241,51.3384156,,,,0,,openstreetmap
Coffee Beanery,Qatar,Al Rayyan,,25.1281118,51.3373398,,,,0,,openstreetmap
Manhattan DFAC,Qatar,Al Rayyan,,25.1251721,51.3183986,,,,0,,openstreetmap
Hot Grab 'N Go,Qatar,Al Rayyan,,25.1349991,51.3188823,,,,0,,openstreetmap
قيمر و كاهي,Qatar,Al Rayyan,شارع السدر,25.2502532,51.4707303,,,,0,,openstreetmap
Pearl DFAC,Qatar,Al Rayyan,,25.1243935,51.3370161,,,,0,,openstreetmap
Iskender Restaurant,Qatar,Al Shamal,,26.1266921,51.20364,,,,0,,openstreetmap
Lifestyle,Qatar,Al Wakrah,,25.2131263,51.5828926,,,,0,,openstreetmap
McDonal,Qatar,Al Wakrah,,25.2137329,51.5826083,,,,0,,openstreetmap
Baba Chapa-Tea,Qatar,Al Wakrah,شارع عبد الرحمن بن جاسم,25.1719291,51.5980437,,,,0,,openstreetmap
Pizza Hut,Qatar,Al Wakrah,,25.1794297,51.6030762,,,,0,,openstreetmap
Hot Chicken,Qatar,Al Wakrah,Al Wakra Road,25.179671,51.6029637,,,,0,,openstreetmap
Petra Restaurant,Qatar,Al Wakrah,Al Wakra Road,25.1804122,51.602601,,,,0,,openstreetmap
Marmaris Turkish Restaurent,Qatar,Al Wakrah,شارع عبد الرحمن بن جاسم,25.1584897,51.5994945,,,,0,,openstreetmap
ماكدونالدز,Qatar,Al Wakrah,شارع عبد الرحمن بن جاسم,25.17166,51.5980587,,,,0,,openstreetmap
Papa John's,Qatar,Al Wakrah,Al Wakra Main Street,25.1686968,51.6071236,,,,0,,openstreetmap
"Domino's Pizza, Wakra",Qatar,Al Wakrah,شارع عبد الرحمن بن جاسم,25.1714286,51.5980448,,,,0,,openstreetmap
Costa,Qatar,Al Wakrah,شارع الوكرة الرئيسي,25.1687973,51.6071138,,,,0,,openstreetmap
