source,osm_type,osm_id,restaurant_id,name,brand,operator,country,city,district,address,postcode,latitude,longitude,phone,website,email,opening_hours,cuisine_type,services,price_range,rating,review_count,facebook,instagram,twitter,payment,internet_access,smoking,reservation,photos,google_maps_url,created_at,raw_tags
OpenStreetMap,node,1789902461,osm_node_1789902461,Subway,Subway,,kuwait,Salmiya,,,,29.342616,48.037143,,,,,['sandwich'],['Takeaway'],,,,,,,,,,,,,2026-07-17T01:40:47.937458,"{'amenity': 'fast_food', 'brand': 'Subway', 'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'name': 'Subway', 'name:en': 'Subway', 'takeaway': 'yes'}"
OpenStreetMap,node,1790663353,osm_node_1790663353,دنكن دونتس,,,kuwait,Salmiya,,,,29.3411455,48.0731491,,,,,['international'],['Wheelchair Accessible'],,,,,,,,,,,,,2026-07-17T01:40:47.937485,"{'amenity': 'cafe', 'cuisine': 'international', 'name': 'دنكن دونتس', 'name:ar': 'دنكن دونتس', 'name:en': 'Dunkin Donuts', 'wheelchair': 'yes'}"
OpenStreetMap,node,2848221208,osm_node_2848221208,Diva's Restaurant,,,kuwait,Salmiya,,,,29.3482713,48.0888698,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.937532,"{'amenity': 'restaurant', 'name': ""Diva's Restaurant"", 'name:en': ""Diva's Restaurant"", 'website': 'www.divasrestaurant.com'}"
OpenStreetMap,node,2848221233,osm_node_2848221233,Naranj Restaurant,,,kuwait,Salmiya,,,,29.3482058,48.0879633,+96522268666,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.937680,"{'amenity': 'restaurant', 'name': 'Naranj Restaurant', 'name:en': 'Naranj Restaurant', 'phone': '+965 2226 8666'}"
OpenStreetMap,node,3201952795,osm_node_3201952795,ستاربكس,ستاربكس,,kuwait,Salmiya,,,,29.3498709,48.0897875,,,,,['coffee_shop'],['Takeaway'],,,,,,,,,,,,,2026-07-17T01:40:47.937723,"{'amenity': 'cafe', 'brand': 'ستاربكس', 'brand:ar': 'ستاربكس', 'brand:en': 'Starbucks', 'brand:wikidata': 'Q37158', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'name': 'ستاربكس', 'name:ar': 'ستاربكس', 'name:en': 'Starbucks', 'official_name': 'ستاربكس كافية', 'official_name:ar': 'ستاربكس كافية', 'official_name:en': 'Starbucks Coffee', 'takeaway': 'yes'}"
OpenStreetMap,node,3202637498,osm_node_3202637498,Applebee's,Applebee's Neighborhood Grill & Bar,,kuwait,Salmiya,,,,29.3502213,48.0900509,,,,,['american'],[],,,,,,,,,,,,,2026-07-17T01:40:47.937759,"{'amenity': 'restaurant', 'brand': ""Applebee's Neighborhood Grill & Bar"", 'brand:wikidata': 'Q621532', 'brand:wikipedia': ""en:Applebee's"", 'cuisine': 'american', 'name': ""Applebee's"", 'name:ar': ""Applebee's - أبل بيز"", 'name:en': ""Applebee's"", 'official_name': ""Applebee's Neighborhood Grill & Bar""}"
OpenStreetMap,node,3202637503,osm_node_3202637503,Pizza Hut,Pizza Hut,,kuwait,Salmiya,,,,29.3500954,48.0899387,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T01:40:47.937785,"{'amenity': 'restaurant', 'brand': 'Pizza Hut', 'brand:wikidata': 'Q191615', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'name': 'Pizza Hut', 'name:en': 'Pizza Hut'}"
OpenStreetMap,node,3439418752,osm_node_3439418752,بيتزا هت (Pizza Hut),,,kuwait,Salmiya,,,,29.3417209,48.0750557,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T01:40:47.937801,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'بيتزا هت (Pizza Hut)', 'name:ar': 'بيتزا هت (Pizza Hut)', 'name:en': 'Pizza Hut'}"
OpenStreetMap,node,3440568158,osm_node_3440568158,Kurdo,,,kuwait,Salmiya,,,,29.3340691,48.0920962,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.937814,"{'amenity': 'restaurant', 'name': 'Kurdo', 'name:en': 'Kurdo', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,3440568162,osm_node_3440568162,Kono Pizza,,,kuwait,Salmiya,,,,29.3433212,48.0942739,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T01:40:47.937830,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Kono Pizza', 'name:en': 'Kono Pizza'}"
OpenStreetMap,node,3440756139,osm_node_3440756139,China Garden Restaurant,,,kuwait,Salmiya,,,,29.3411353,48.0936623,,,,,['chinese'],[],,,,,,,,,,,,,2026-07-17T01:40:47.937854,"{'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'China Garden Restaurant', 'name:en': 'China Garden Restaurant'}"
OpenStreetMap,node,3440756154,osm_node_3440756154,Mango World,,,kuwait,Salmiya,,,,29.3428281,48.0960307,,,,,['juice_bar'],[],,,,,,,,,,,,,2026-07-17T01:40:47.937879,"{'amenity': 'fast_food', 'cuisine': 'juice_bar', 'name': 'Mango World', 'name:en': 'Mango World'}"
OpenStreetMap,node,3668057440,osm_node_3668057440,Pain Quotidien,,,kuwait,Salmiya,,,,29.3424428,48.0657133,,,,,['french'],[],,,,,,,,,outside,,,,2026-07-17T01:40:47.937909,"{'amenity': 'cafe', 'cuisine': 'french', 'name': 'Pain Quotidien', 'name:en': 'Pain Quotidien', 'smoking': 'outside'}"
OpenStreetMap,node,3777324209,osm_node_3777324209,White Café,,,kuwait,Salmiya,,,,29.339118,48.064752,,,,,['regional'],[],,,,,,,,,yes,,,,2026-07-17T01:40:47.937936,"{'amenity': 'restaurant', 'cuisine': 'regional', 'name': 'White Café', 'outdoor_seating': 'no', 'smoking': 'yes'}"
OpenStreetMap,node,4071823709,osm_node_4071823709,ماكدونالدز,McDonald's,,kuwait,Salmiya,,,,29.3390691,48.0853906,,,,,['burger'],['Takeaway'],,,,,,,,,,,,,2026-07-17T01:40:47.937963,"{'amenity': 'fast_food', 'brand': ""McDonald's"", 'brand:wikidata': 'Q38076', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'diet:vegetarian': 'no', 'name': 'ماكدونالدز', 'name:en': ""McDonald's"", 'takeaway': 'yes'}"
OpenStreetMap,node,4075334229,osm_node_4075334229,Burger King,Burger King,,kuwait,Salmiya,,,,29.3393693,48.0801137,,,,,['burger'],['Takeaway'],,,,,,,,,,,,,2026-07-17T01:40:47.937990,"{'amenity': 'fast_food', 'brand': 'Burger King', 'brand:wikidata': 'Q177054', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'diet:vegetarian': 'no', 'name': 'Burger King', 'name:en': 'Burger King', 'takeaway': 'yes'}"
OpenStreetMap,node,4075334233,osm_node_4075334233,Pizza Hut,,,kuwait,Salmiya,,,,29.3392476,48.0801646,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T01:40:47.938012,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'diet:vegetarian': 'yes', 'name': 'Pizza Hut', 'name:en': 'Pizza Hut', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4106796943,osm_node_4106796943,Restaurant,,,kuwait,Salmiya,,,,29.3428163,48.08726,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938032,"{'amenity': 'fast_food', 'name': 'Restaurant', 'name:en': 'Restaurant'}"
OpenStreetMap,node,4205611589,osm_node_4205611589,ستاربكس,ستاربكس,,kuwait,Salmiya,,,,29.3492305,48.0877852,,,,,['coffee_shop'],['Takeaway'],,,,,,,,,,,,,2026-07-17T01:40:47.938056,"{'amenity': 'cafe', 'brand': 'ستاربكس', 'brand:ar': 'ستاربكس', 'brand:en': 'Starbucks', 'brand:wikidata': 'Q37158', 'cuisine': 'coffee_shop', 'name': 'ستاربكس', 'name:ar': 'ستاربكس', 'name:en': 'Starbucks', 'official_name': 'ستاربكس كافية', 'official_name:ar': 'ستاربكس كافية', 'official_name:en': 'Starbucks Coffee', 'takeaway': 'yes'}"
OpenStreetMap,node,4269904996,osm_node_4269904996,فريج صويلح,,,kuwait,Salmiya,,,,29.3390828,48.0684084,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938077,"{'amenity': 'restaurant', 'name': 'فريج صويلح', 'name:ar': 'فريج صويلح'}"
OpenStreetMap,node,4462100904,osm_node_4462100904,Babylon Restaurant,,,kuwait,Salmiya,,شارع بغد اد جادة 2,,29.3368074,48.0615317,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938105,"{'addr:city': 'Salmiya', 'addr:street': 'شارع بغد اد جادة 2', 'amenity': 'restaurant', 'name': 'Babylon Restaurant', 'name:en': 'Babylon Restaurant', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4462100905,osm_node_4462100905,Starbucks,,,kuwait,Salmiya,,شارع بغد اد جادة 2,,29.3366616,48.0616565,,,,,['coffee_shop'],[],,,,,,,,,,,,,2026-07-17T01:40:47.938135,"{'addr:street': 'شارع بغد اد جادة 2', 'amenity': 'cafe', 'cuisine': 'coffee_shop', 'name': 'Starbucks', 'name:en': 'Starbucks', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4497194805,osm_node_4497194805,Pizza Hut,,,kuwait,Salmiya,,,,29.3367148,48.0548793,,,,,['pizza'],[],,,,,,,,,,,,,2026-07-17T01:40:47.938165,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Pizza Hut', 'name:en': 'Pizza Hut', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4497194806,osm_node_4497194806,Brother Burger,,,kuwait,Salmiya,,,,29.3368073,48.0554988,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938199,"{'amenity': 'fast_food', 'name': 'Brother Burger', 'name:en': 'Brother Burger', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4497194809,osm_node_4497194809,Cozy Court Cafe,,,kuwait,Salmiya,,,,29.3375453,48.0586481,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938261,"{'amenity': 'cafe', 'name': 'Cozy Court Cafe', 'name:en': 'Cozy Court Cafe', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4497211618,osm_node_4497211618,Al-Badawi Coffee,,,kuwait,Salmiya,,,,29.3377187,48.0613736,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938285,"{'amenity': 'cafe', 'name': 'Al-Badawi Coffee', 'name:en': 'Al-Badawi Coffee', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4497360762,osm_node_4497360762,Prime & Toast,,,kuwait,Salmiya,,,,29.345647,48.0779391,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938307,"{'addr:neighbourhood': 'Block 4', 'amenity': 'restaurant', 'name': 'Prime & Toast', 'name:en': 'Prime & Toast', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4497460319,osm_node_4497460319,Costa Coffee,,,kuwait,Salmiya,,,,29.3470837,48.0856879,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938326,"{'amenity': 'cafe', 'name': 'Costa Coffee', 'name:en': 'Costa Coffee', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4499579506,osm_node_4499579506,New baba Restaurant,,,kuwait,Salmiya,,Hamad Al Mubarak Street,,29.3439482,48.0901244,,,,,['indian'],[],,,,,,,,,,,,,2026-07-17T01:40:47.938420,"{'addr:city': 'Salmiya', 'addr:street': 'Hamad Al Mubarak Street', 'amenity': 'restaurant', 'cuisine': 'indian', 'name': 'New baba Restaurant', 'name:en': 'China Kitchen Restaurant- Salmiya Branch'}"
OpenStreetMap,node,4500505148,osm_node_4500505148,Costa Coffee,,,kuwait,Salmiya,,,,29.3288867,48.0907645,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938791,"{'amenity': 'cafe', 'diet:vegetarian': 'yes', 'name': 'Costa Coffee', 'name:en': 'Costa Coffee', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4500951856,osm_node_4500951856,Ladies Saloon,,,kuwait,Salmiya,,9,,29.3343767,48.057848,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938838,"{'addr:street': '9', 'amenity': 'bar', 'name': 'Ladies Saloon', 'name:en': 'Ladies Saloon', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4500951863,osm_node_4500951863,Kibbeh W'bas,,,kuwait,Salmiya,,,,29.3339658,48.0571877,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938859,"{'amenity': 'restaurant', 'name': ""Kibbeh W'bas"", 'name:en': ""Kibbeh W'bas"", 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501009962,osm_node_4501009962,House Bucks,,,kuwait,Salmiya,,,,29.3335863,48.057141,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938878,"{'amenity': 'restaurant', 'name': 'House Bucks', 'name:en': 'House Bucks', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501009972,osm_node_4501009972,Special Degucci,,,kuwait,Salmiya,,,,29.3334919,48.0568904,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938897,"{'amenity': 'restaurant', 'name': 'Special Degucci', 'name:en': 'Special Degucci', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501009975,osm_node_4501009975,Atlantis Palace,,,kuwait,Salmiya,,,,29.3335308,48.0567672,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938921,"{'amenity': 'restaurant', 'name': 'Atlantis Palace', 'name:en': 'Atlantis Palace', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501009977,osm_node_4501009977,Anatolia,,,kuwait,Salmiya,,,,29.3334604,48.0566632,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938944,"{'amenity': 'restaurant', 'name': 'Anatolia', 'name:en': 'Anatolia', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501286949,osm_node_4501286949,Time Out,,,kuwait,Salmiya,,,,29.3361267,48.0726193,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938964,"{'amenity': 'fast_food', 'name': 'Time Out', 'name:en': 'Time Out', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501306657,osm_node_4501306657,Shrimpy,,,kuwait,Salmiya,,,,29.3434589,48.0896351,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.938995,"{'amenity': 'fast_food', 'diet:vegetarian': 'no', 'name': 'Shrimpy', 'name:en': 'Shrimpy', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501306671,osm_node_4501306671,Mabrook Al Salmiya Indian Restaurant,,,kuwait,Salmiya,,,,29.3394927,48.093311,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939023,"{'amenity': 'fast_food', 'name': 'Mabrook Al Salmiya Indian Restaurant', 'name:en': 'Mabrook Al Salmiya Indian Restaurant', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501306673,osm_node_4501306673,Superstar Juice,,,kuwait,Salmiya,,,,29.339404,48.0936867,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939049,"{'amenity': 'cafe', 'name': 'Superstar Juice', 'name:en': 'Superstar Juice', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501392806,osm_node_4501392806,Alameed Coffee,,,kuwait,Salmiya,,,,29.3255114,48.0855064,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939074,"{'amenity': 'cafe', 'name': 'Alameed Coffee', 'name:en': 'Alameed Coffee', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501409876,osm_node_4501409876,Cafe Bazza,,,kuwait,Salmiya,,,,29.3313609,48.0796356,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939094,"{'amenity': 'cafe', 'name': 'Cafe Bazza', 'name:en': 'Cafe Bazza', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501409880,osm_node_4501409880,Appetizer,,,kuwait,Salmiya,,,,29.3333724,48.0755156,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939114,"{'amenity': 'cafe', 'name': 'Appetizer', 'name:en': 'Appetizer', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501483351,osm_node_4501483351,Red Castle Restaurant,,,kuwait,Salmiya,,,,29.3397309,48.0909555,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939136,"{'amenity': 'restaurant', 'name': 'Red Castle Restaurant', 'name:en': 'Red Castle Restaurant', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501538335,osm_node_4501538335,Hungry Bunny,,,kuwait,Salmiya,,,,29.3384709,48.0888846,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939156,"{'amenity': 'fast_food', 'name': 'Hungry Bunny', 'name:en': 'Hungry Bunny', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501544243,osm_node_4501544243,تاكو بل,Taco Bell,,kuwait,Salmiya,,,,29.3392723,48.085217,,,,,['tex-mex'],['Takeaway'],,,,,,,,,,,,,2026-07-17T01:40:47.939194,"{'amenity': 'fast_food', 'brand': 'Taco Bell', 'brand:wikidata': 'Q752941', 'brand:wikipedia': 'en:Taco Bell', 'cuisine': 'tex-mex', 'diet:vegetarian': 'yes', 'name': 'تاكو بل', 'name:en': 'Taco Bell', 'source': 'KG Ground Survey 2016', 'takeaway': 'yes'}"
OpenStreetMap,node,4501544244,osm_node_4501544244,Cake & Bake,,,kuwait,Salmiya,,,,29.3392138,48.0852841,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939216,"{'amenity': 'cafe', 'name': 'Cake & Bake', 'name:en': 'Cake & Bake', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501544245,osm_node_4501544245,بازوكا,,,kuwait,Salmiya,,,,29.3388625,48.085782,,,,,['chicken'],"['Takeaway', 'Outdoor Seating']",,,,,,,,,,,,,2026-07-17T01:40:47.939246,"{'addr:city': 'السالمية 3', 'amenity': 'fast_food', 'building:levels': '2', 'cuisine': 'chicken', 'name': 'بازوكا', 'name:en': 'Bazooka', 'outdoor_seating': 'yes', 'source': 'KG Ground Survey 2016', 'takeaway': 'yes', 'toilets': 'yes'}"
OpenStreetMap,node,4501544247,osm_node_4501544247,Magnet,,,kuwait,Salmiya,,,,29.3386433,48.0858876,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939274,"{'amenity': 'restaurant', 'name': 'Magnet', 'name:en': 'Magnet', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501544248,osm_node_4501544248,فروج ريبابلك,,,kuwait,Salmiya,,,,29.3391647,48.0853297,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939314,"{'amenity': 'fast_food', 'name': 'فروج ريبابلك', 'name:en': 'Farooj Republic', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501544249,osm_node_4501544249,مشاوي راب & رول,,,kuwait,Salmiya,,,,29.3376472,48.0868693,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939340,"{'addr:city': 'السالمية 3', 'amenity': 'fast_food', 'name': 'مشاوي راب & رول', 'name:en': 'Mashawi Wrap & Roll', 'source': 'KG Ground Survey 2016'}"
OpenStreetMap,node,4501546549,osm_node_4501546549,دجاج كنتاكي,دجاج كنتاكي,,kuwait,Salmiya,,,,29.3279873,48.0669493,,,,,['chicken'],['Takeaway'],,,,,,,,,,,,,2026-07-17T01:40:47.939369,"{'amenity': 'fast_food', 'brand': 'دجاج كنتاكي', 'brand:ar': 'دجاج كنتاكي', 'brand:en': 'KFC', 'brand:wikidata': 'Q524757', 'cuisine': 'chicken', 'name': 'دجاج كنتاكي', 'name:ar': 'دجاج كنتاكي', 'name:en': 'KFC', 'source': 'KG Ground Survey 2016', 'takeaway': 'yes'}"
OpenStreetMap,node,4501552586,osm_node_4501552586,Cinnabon,,,kuwait,Salmiya,,,,29.3363784,48.0871771,,,,,[],[],,,,,,,,,,,,,2026-07-17T01:40:47.939390,"{'amenity': 'fast_food', 'name': 'Cinnabon', 'name:en': 'Cinnabon', 'source': 'KG Ground Survey 2016'}"
